destination_wikidata_id,destination_name,venue_name,venue_wikidata_id,venue_category
Q907112,Transnistria,Dubăsari Dam,Q1987011,historic site
Q907112,Transnistria,Cave of surprises,Q24258444,geological formation
Q907112,Transnistria,Cave of surprises,Q24258444,geological formation
Q907112,Transnistria,Zolonceni,Q28920274,nature
Q907112,Transnistria,Iagorlîc,Q4536209,nature
Q907112,Transnistria,"""La Humărie"" valley",Q28916404,attraction
Q907112,Transnistria,Pogoreloe,Q28916601,nature
Q907112,Transnistria,Poplar forest near Dubăsarii Vechi,Q28916600,nature
Q907112,Transnistria,Vîșcăuți,Q20431957,nature
Q907112,Transnistria,Orheiul Vechi,Q2382751,historic site
Q907112,Transnistria,Mineral springs of Onițcani,Q28916555,attraction
Q907112,Transnistria,Trebujeni landscape reserve,Q20432126,nature
Q907112,Transnistria,Fossil soils near Mălăiești,Q28916393,nature
Q25330,Trenton,Golden Swan-True American,Q5579846,historic site
Q25330,Trenton,First Presbyterian Church,Q5453643,religious site
Q25330,Trenton,Saint Michael's Episcopal Church,Q7590667,religious site
Q25330,Trenton,Old Masonic Temple,Q7084487,historic site
Q25330,Trenton,Old Barracks Museum,Q7083436,cultural site
Q25330,Trenton,Patriots Theater at the War Memorial,Q7838615,historic site
Q25330,Trenton,Douglass House,Q5302177,historic site
Q25330,Trenton,Trenton Friends Meeting House,Q7838568,religious site
Q25330,Trenton,State House Historic District,Q22060918,historic site
Q25330,Trenton,Broad Street National Bank,Q4971967,historic site
Q25330,Trenton,New Jersey State House Museum,Q3695455,cultural site
Q25330,Trenton,Mercer Street Friends Center,Q6818306,historic site
Q25330,Trenton,Clarkson S. Fisher Federal Building and United States Courthouse,Q17509836,historic site
Q25330,Trenton,The Colony at Mill Hill,Q6858327,historic site
Q25330,Trenton,City Hall,Q14705889,historic site
Q3138,Trier,Sankt Georgsbrunnen,Q1585926,cultural site
Q3138,Trier,Französisches Casino,Q1450745,historic site
Q3138,Trier,St. Gangolf,Q467160,religious site
Q3138,Trier,Ristorante Pizzeria Frankenturm,Q1444788,historic site
Q3138,Trier,Frankenturm,Q1444788,attraction
Q3138,Trier,Rotes Haus,Q836757,historic site
Q3138,Trier,Petrusbrunnen,Q897212,cultural site
Q3138,Trier,Hauptmarkt,Q897212,cultural site
Q3138,Trier,Jesuitenkirche,Q59607,religious site
Q3138,Trier,Turm Jerusalem,Q247867,attraction
Q3138,Trier,Walderdorffs Astoria,Q28194786,historic site
Q3138,Trier,Jesuitenkirche,Q59607,religious site
Q3138,Trier,Bischöfliches Priesterseminar zu Trier,Q1420079,religious site
Q3138,Trier,Liebfrauenkirche,Q530208,religious site
Q3138,Trier,Dom St. Peter zu Trier,Q5920,religious site
Q546,Trieste,Teatro Romano,Q752696,historic site
Q546,Trieste,Ancient Roman architecture in Trieste,Q29904533,museum
Q546,Trieste,Civico museo d'arte orientale,Q3678770,cultural site
Q546,Trieste,Museo teatrale Carlo Schmidl,Q1679608,cultural site
Q546,Trieste,Museo postale e telegrafico della Mitteleuropa,Q1940144,cultural site
Q546,Trieste,Piazza Guglielmo Oberdan,Q752696,historic site
Q546,Trieste,Museo Revoltella - Galleria d'arte moderna,Q1954273,cultural site
Q546,Trieste,Museo Sartorio,Q1954272,cultural site
Q546,Trieste,Rifugio antiaereo Kleine Berlin,Q3815828,fortress
Q546,Trieste,Museo ferroviario,Q1954243,cultural site
Q546,Trieste,Palazzo del Tergesteo,Q3891364,palace
Q546,Trieste,Palazzo Modello,Q12798246,palace
Q546,Trieste,Casa Stratti,Q89412458,palace
Q546,Trieste,Greek Orthodox Church of San Nicolò dei Greci,Q2219848,religious site
Q546,Trieste,Teatro Lirico Giuseppe Verdi,Q2294135,cultural site
Q754,Trinidad and Tobago,Caroni Swamp,Q3848108,nature
Q754,Trinidad and Tobago,Queen's Park Savannah,Q7270070,cultural site
Q754,Trinidad and Tobago,Queen's Royal College,Q7270097,historic site
Q754,Trinidad and Tobago,National Museum & Art Gallery,Q6974436,cultural site
Q754,Trinidad and Tobago,Memorial Park,Q22947783,cultural site
Q754,Trinidad and Tobago,Emperor Valley Zoo,Q2198266,cultural site
Q754,Trinidad and Tobago,Royal Botanic Gardens,Q7373835,cultural site
Q754,Trinidad and Tobago,Digicel IMAX Theatre,Q5275722,cultural site
Q754,Trinidad and Tobago,"Cathedral of the Immaculate Conception, Port of Spain",Q16825924,religious site
Q754,Trinidad and Tobago,"Holy Trinity Cathedral, Port of Spain",Q16844445,religious site
Q754,Trinidad and Tobago,Fort George,Q18624166,fortress
Q754,Trinidad and Tobago,Fort George,Q18624166,attraction
Q754,Trinidad and Tobago,Saut d' Eau,Q1285768,nature
Q754,Trinidad and Tobago,St. Peter's Roman Catholic Church Maracas Bay,Q14214942,religious site
Q754,Trinidad and Tobago,El Tucuche,Q5352297,nature
Q3579,Tripoli,Action of 1 August 1801,Q783183,historic site
Q3579,Tripoli,Battle of Tripoli,Q16592086,historic site
Q3579,Tripoli,Diocese of Oea,Q2043138,religious site
Q3579,Tripoli,Royal Palace of Tripoli,Q1327668,palace
Q3579,Tripoli,Libyan Museum,Q6940922,cultural site
Q3579,Tripoli,Tripoli Cathedral,Q1492859,religious site
Q3579,Tripoli,Saint Fransiscus Catholic Church,Q24054423,religious site
Q3579,Tripoli,Martyrs Square Fountain,Q848472,cultural site
Q3579,Tripoli,Royal Miramare Theatre,Q577344,historic site
Q3579,Tripoli,Mosque,Q17636705,religious site
Q3579,Tripoli,Ahmed Pasha Qaramanli Mosque,Q12204176,religious site
Q3579,Tripoli,Red Castle Museum,Q2498401,cultural site
Q3579,Tripoli,Saray al Hamra,Q2498401,fortress
Q3579,Tripoli,Sidi Darghut Mosque,Q12204327,religious site
Q3579,Tripoli,Gurgi Mosque,Q1555175,religious site
Q25804,Trondheim,Brattøra Bridge,Q11962139,attraction
Q25804,Trondheim,Brattørvakta,Q12001430,attraction
Q25804,Trondheim,Bakke kirke,Q4849473,religious site
Q25804,Trondheim,Klemenskirken,Q19377434,religious site
Q25804,Trondheim,Olavskirken,Q11993510,historic site
Q25804,Trondheim,Trondheim gamle rådhus,Q11998796,historic site
Q25804,Trondheim,Hornemannsgården,Q11975832,historic site
Q25804,Trondheim,Vår Frue Church,Q3356455,religious site
Q25804,Trondheim,Tordenskjoldparken,Q3356455,religious site
Q25804,Trondheim,Trøndelag Teater,Q565377,cultural site
Q25804,Trondheim,Brovakten,Q56648306,attraction
Q25804,Trondheim,Trondhjems hospital,Q12007656,attraction
Q25804,Trondheim,Hospitalsparken,Q2648332,religious site
Q25804,Trondheim,Sukkerhuset,Q12003917,attraction
Q25804,Trondheim,Hospitalskirken,Q2648332,religious site
Q22647,Troy,Troy,Q22647,historic site
Q22647,Troy,Archaeological Site of Troy,Q22647,historic site
Q22647,Troy,The Discovery and Excavation of Troy,Q22647,historic site
Q22647,Troy,Hisarlik,Q2261221,historic site
Q22647,Troy,Troy Museum,Q5994097,cultural site
Q22647,Troy,Battle of Kumkale,Q6104820,historic site
Q22647,Troy,Battle of the Dardanelles,Q25544,historic site
Q22647,Troy,Çanakkale Martyrs' Memorial,Q8077504,historic site
Q22647,Troy,V Beach Cemetery,Q7907715,historic site
Q22647,Troy,V Beach,Q7907715,historic site
Q22647,Troy,First Battle of Krithia,Q1230997,historic site
Q22647,Troy,Helles Memorial,Q6766045,historic site
Q22647,Troy,Helles Memorial,Q6766045,historic site
Q22647,Troy,Elaeus,Q1234913,historic site
Q18575,Tucson,Colonia Solana Residential Historic District,Q63132039,historic site
Q18575,Tucson,Rincon Heights,Q18157308,historic site
Q18575,Tucson,Blenman-Elm,Q106893501,historic site
Q18575,Tucson,Bear Down Gym,Q4876431,historic site
Q18575,Tucson,Old Main,Q7084419,historic site
Q18575,Tucson,University of Arizona Campus Historic District,Q16982591,historic site
Q18575,Tucson,Catalina American Baptist Church,Q5051256,religious site
Q18575,Tucson,Arizona State Museum South,Q4306514,cultural site
Q18575,Tucson,Arizona State Museum,Q4306514,cultural site
Q18575,Tucson,Arizona History Museum,Q4306514,cultural site
Q18575,Tucson,Coronado Hotel,Q106253582,historic site
Q18575,Tucson,Jefferson Park,Q107028437,historic site
Q18575,Tucson,Julian-Drew Building,Q85772408,historic site
Q18575,Tucson,Rialto Theatre,Q559698,cultural site
Q18575,Tucson,Armory Park,Q4793762,historic site
Q3572,Tunis,Former seat of the Administrative Court of Tunisia,Q28555616,attraction
Q3572,Tunis,Théâtre municipal de Tunis,Q3527872,cultural site
Q3572,Tunis,Souk Edabaghine,Q12248968,attraction
Q3572,Tunis,Disegni Building,Q28736454,historic site
Q3572,Tunis,National Conservatory of Music (Tunis),Q2994533,historic site
Q3572,Tunis,Square of Victory,Q12214995,cultural site
Q3572,Tunis,Bab el Bhar,Q3033800,fortress
Q3572,Tunis,Former consulate of England to Tunis,Q23938044,attraction
Q3572,Tunis,Funduk of the French,Q23681824,historic site
Q3572,Tunis,Beb Bhar Square,Q4837213,religious site
Q3572,Tunis,Raffo Palace,Q28531531,palace
Q3572,Tunis,Mosque of El Mehras,Q28097304,religious site
Q3572,Tunis,Recette principale de Tunis,Q26706725,historic site
Q3572,Tunis,Souk of the Commission,Q12248971,attraction
Q3572,Tunis,Church of Sainte-Croix of Tunis,Q23301548,religious site
Q948,Tunisia,Gabes Oasis,Q49699756,attraction
Q948,Tunisia,Gabes church,Q30228660,religious site
Q948,Tunisia,Battle of Wadi Akarit,Q4872704,historic site
Q495,Turin,Museum of the Shroud,Q3868052,cultural site
Q495,Turin,Palazzo Barolo,Q3889607,palace
Q495,Turin,Manica Nuova di Palazzo Reale,Q51105,palace
Q495,Turin,Palazzo Chiablese,Q3889843,palace
Q495,Turin,Museo Pietro Micca,Q3867631,cultural site
Q495,Turin,Basilica di Maria Ausiliatrice,Q1895577,religious site
Q495,Turin,Chiesa del Santo Sudario,Q3668690,religious site
Q495,Turin,Madonna della Consolata,Q3471768,religious site
Q495,Turin,Santuario della Consolata,Q3471768,religious site
Q495,Turin,Chiesa della Madonna del Carmine,Q3668935,religious site
Q495,Turin,Chiesa di Santa Chiara,Q28600058,religious site
Q495,Turin,Palazzo Saluzzo Paesana,Q3890805,palace
Q495,Turin,Chiesa di Sant'Agostino,Q16540476,religious site
Q495,Turin,MAO Museo di Arte Orientale,Q3867873,cultural site
Q495,Turin,Chiesa di San Dalmazzo,Q3669839,religious site
Q43,Turkey,Hagia Sophia,,mosque
Q43,Turkey,Hagia Sophia,,museum
Q43,Turkey,Cappadocia,,region
Q43,Turkey,Cappadocia,,historical region
Q43,Turkey,Ephesus,,polis
Q43,Turkey,Ephesus,,settlement site
Q43,Turkey,Ephesus,,Ancient Greek archaeological site
Q43,Turkey,Lake Van,,salt lake
Q43,Turkey,Lake Van,,tectonic lake
Q43,Turkey,Lake Van,,soda lake
Q43,Turkey,Sultan Ahmed Mosque,,mosque
Q43,Turkey,Sultan Ahmed Mosque,,architectural structure
Q43,Turkey,Sultan Ahmed Mosque,,historic building
Q43,Turkey,Topkapı Palace,,palace
Q43,Turkey,Topkapı Palace,,museum
Q874,Turkmenistan,Central Asian southern desert,Q56325293,attraction
Q38511,Turku,Turku Orthodox Church,Q2601450,religious site
Q38511,Turku,Turku Orthodox Church,Q2601450,religious site
Q38511,Turku,Åbo Svenska Teater,Q2632947,cultural site
Q38511,Turku,Turku City Library,Q4356997,historic site
Q38511,Turku,Turun synagoga,Q2601015,religious site
Q38511,Turku,Tuomiokirkkotori,Q1187606,religious site
Q38511,Turku,Turun tuomiokirkkomuseo,Q1187606,religious site
Q38511,Turku,Turku Cathedral,Q1187606,religious site
Q38511,Turku,Old Academy Building,Q4411550,historic site
Q38511,Turku,Kinopalatsi Movie Theater Finnkino,Q11871619,cultural site
Q38511,Turku,Pax,Q18661245,historic site
Q38511,Turku,Betel-kirkko,Q4356850,religious site
Q38511,Turku,Säästöpankki Sculptures,Q16336095,historic site
Q38511,Turku,Qwensel house,Q4356801,cultural site
Q38511,Turku,Pharmacy museum,Q4306032,cultural site
Q1404,Uetersen,Schwimmbad Uetersen,Q1634293,historic site
Q1404,Uetersen,Friedrich-Ebert-Schule,Q1457728,historic site
Q1404,Uetersen,Amtsgericht Uetersen,Q481094,historic site
Q1404,Uetersen,Cäcilie-Bleeker-Park,Q1149940,cultural site
Q1404,Uetersen,Guerle-Villa,Q1553248,historic site
Q1404,Uetersen,Diermissen-Haus,Q1221310,historic site
Q1404,Uetersen,Uetersener Wasserturm,Q1480027,attraction
Q1404,Uetersen,Bleeker-Haus,Q883451,historic site
Q1404,Uetersen,Ludwig-Meyn-Gymnasium,Q1874101,historic site
Q1404,Uetersen,Kurbad W. Güthe,Q1792963,historic site
Q1404,Uetersen,Girls Citizen School,Q1586468,museum
Q1404,Uetersen,Hauptpastorat (Uetersen),Q1589552,historic site
Q1404,Uetersen,Bauernmühle Uetersen,Q811294,attraction
Q1404,Uetersen,Hl. Dreikönigskirche Haselau,Q1621396,religious site
Q1404,Uetersen,Klevendeicher Drehbrücke,Q1256419,attraction
Q911,Ufa,"Gostiny Dvor, Ufa",Q4146507,historic site
Q911,Ufa,Kinoteatr Rodina,Q4395753,cultural site
Q911,Ufa,Monument to Felix Dzerzhinsky,Q4343154,historic site
Q911,Ufa,"Bolshaya Sibirskaya Hotel, Ufa",Q4165550,historic site
Q911,Ufa,Aksakovsky narodny dom,Q61982909,historic site
Q911,Ufa,"Gentry Assembly Building, Ufa",Q4156107,historic site
Q911,Ufa,"Pushkin Street, 104",Q24932182,historic site
Q911,Ufa,"Hotel Metropol, Ufa",Q41233105,historic site
Q911,Ufa,Khusain Akhmetov State Philharmonic of Bashkortostan,Q4080153,theatre
Q911,Ufa,Peasants' Land Bank building,Q16667168,historic site
Q911,Ufa,"House of specialists, Ufa",Q15391122,historic site
Q911,Ufa,Bashkir State Art Museum (Nesterov Museum),Q4080170,cultural site
Q911,Ufa,Дом Поносовой-Молло,Q4165376,historic site
Q911,Ufa,Bukhartovskiye house,Q4165271,historic site
Q911,Ufa,Majit Gafuri Memorial House,Q4290211,cultural site
Q212,Ukraine,Saint Sophia Cathedral,,church building
Q212,Ukraine,Saint Sophia Cathedral,,architectural heritage monument
Q212,Ukraine,Saint Sophia Cathedral,,Eastern Orthodox cathedral
Q212,Ukraine,Khreshchatyk,,street
Q212,Ukraine,Crimean Trolleybus,,trolleybus system
Q212,Ukraine,Pirogov's Estate Museum in Vinnytsya,,museum
Q212,Ukraine,Baydar Gate,,mountain pass
Q212,Ukraine,Orta Cami,,mosque
Q212,Ukraine,"Assumption of the Blessed Virgin Mary Cathedral, Odesa",,Catholic cathedral
Q23430,Ulaanbaatar,Central Museum of Mongolian Dinosaurs,Q56302237,cultural site
Q23430,Ulaanbaatar,Шадувлин,Q21662396,religious site
Q23430,Ulaanbaatar,The Fine Arts Zanabazar Museum,Q2370206,cultural site
Q23430,Ulaanbaatar,Gesar Temple,Q11699726,religious site
Q23430,Ulaanbaatar,Natural History Museum,Q2154359,cultural site
Q23430,Ulaanbaatar,National Museum of Mongolia,Q2154176,cultural site
Q23430,Ulaanbaatar,Gandantegchinlen Monastery,Q965633,religious site
Q23430,Ulaanbaatar,Megdżiddżanrajseg süm,Q4309776,historic site
Q23430,Ulaanbaatar,Ханддорж вангийн өргөө,Q4165428,historic site
Q23430,Ulaanbaatar,Sukhbaatar Statue,Q2258994,historic site
Q23430,Ulaanbaatar,Mongolian People's Central Theatre,Q6899648,cultural site
Q23430,Ulaanbaatar,National Academic Theatre of Opera,Q559620,cultural site
Q23430,Ulaanbaatar,Пам'ятник Марко Поло,Q19632008,historic site
Q23430,Ulaanbaatar,Choijin Lama Temple Museum,Q2093410,cultural site
Q23430,Ulaanbaatar,Choijin Temple Restaurant,Q2093410,cultural site
Q3012,Ulm,Ulm Minster,Q44562,religious site
Q3012,Ulm,Stadthaus Ulm,Q268609,historic site
Q3012,Ulm,Ulm Minster,Q44562,religious site
Q3012,Ulm,Neuer Bau,Q1980105,historic site
Q3012,Ulm,Rathaus,Q2132491,historic site
Q3012,Ulm,Büchsenstadel,Q84164011,historic site
Q3012,Ulm,Schwörhaus,Q1429371,historic site
Q3012,Ulm,Otto Polatschek,Q55579465,historic site
Q3012,Ulm,Lisa Polatschek,Q55579472,historic site
Q3012,Ulm,Walter Weglein,Q55579521,historic site
Q3012,Ulm,Resi Weglein,Q55579518,historic site
Q3012,Ulm,Heinz Weglein,Q55579519,historic site
Q3012,Ulm,Bela Pauline Weglein,Q55579515,historic site
Q3012,Ulm,Siegmund Weglein,Q55579516,historic site
Q3012,Ulm,Max Weglein,Q55579514,historic site
Q878,United Arab Emirates,Burj Khalifa,,skyscraper
Q878,United Arab Emirates,Burj Khalifa,,architectural landmark
Q878,United Arab Emirates,Sheikh Zayed Mosque,,mosque
Q878,United Arab Emirates,Louvre Abu Dhabi,,art museum
Q878,United Arab Emirates,Jabal Hafit,,mountain
Q878,United Arab Emirates,Saadiyat Island,,island
Q145,United Kingdom,Stonehenge,,archaeological site
Q145,United Kingdom,Stonehenge,,cromlech
Q145,United Kingdom,Stonehenge,,henge
Q145,United Kingdom,Stonehenge,,monument
Q145,United Kingdom,Stonehenge,,history museum
Q145,United Kingdom,Buckingham Palace,,historic house museum
Q145,United Kingdom,Buckingham Palace,,art collection
Q145,United Kingdom,Buckingham Palace,,country house
Q145,United Kingdom,Buckingham Palace,,royal palace
Q145,United Kingdom,Buckingham Palace,,Residence of the British Royal Family
Q145,United Kingdom,Westminster Abbey,,abbey church
Q145,United Kingdom,Westminster Abbey,,collegiate church
Q145,United Kingdom,Westminster Abbey,,Royal Peculiar
Q145,United Kingdom,Westminster Abbey,,Anglican church building
Q145,United Kingdom,Westminster Abbey,,Anglican or Episcopal cathedral
Q30,United States,Statue of Liberty,,statue
Q30,United States,Statue of Liberty,,observation tower
Q30,United States,Statue of Liberty,,colossal statue
Q30,United States,Statue of Liberty,,part of UNESCO World Heritage Site
Q30,United States,White House,,mansion
Q30,United States,White House,,presidential palace
Q30,United States,White House,,civic building
Q30,United States,Niagara Falls,,waterfall
Q30,United States,Niagara Falls,,horseshoe waterfall
Q30,United States,Empire State Building,,skyscraper
Q30,United States,Empire State Building,,office building
Q30,United States,Yellowstone National Park,,national park
Q30,United States,Yellowstone National Park,,biosphere reserve
Q30,United States,Yellowstone National Park,,unincorporated community
Q30,United States,Yellowstone National Park,,National Park of the United States
Q25286,Uppsala,Villa Lugnet,Q12341068,historic site
Q25286,Uppsala,Svettis,Q10686297,historic site
Q25286,Uppsala,Uppsala slott,Q1475894,fortress
Q25286,Uppsala,Kvarteret Munken,Q26256718,historic site
Q25286,Uppsala,Regnellianum,Q10650575,historic site
Q25286,Uppsala,Linneanum,Q20730250,historic site
Q25286,Uppsala,Uppsala Botanical Garden,Q2755982,cultural site
Q25286,Uppsala,Karl XIV Johan,Q52927,historic site
Q25286,Uppsala,Museum of Evolution,Q10492852,cultural site
Q25286,Uppsala,Carolina Rediviva,Q1044419,cultural site
Q25286,Uppsala,Slottsbiografen,Q3486770,cultural site
Q25286,Uppsala,Geijersgården,Q3357825,museum
Q25286,Uppsala,Villa Göth,Q10715473,historic site
Q25286,Uppsala,Ihregården,Q10534291,historic site
Q25286,Uppsala,Helga Trefaldighets Kyrka,Q10519482,religious site
Q803,Utrecht,Traiectum,Q2199749,fortress
Q803,Utrecht,Standbeeld van Jan van Nassau,Q54238332,historic site
Q803,Utrecht,Domkerk,Q936545,religious site
Q803,Utrecht,Domkerk,Q936545,religious site
Q803,Utrecht,Pandhof Domkerk,Q936545,religious site
Q803,Utrecht,Academiegebouw,Q7474686,historic site
Q803,Utrecht,Paleis Lofen,Q2505395,fortress
Q803,Utrecht,Academiegebouw,Q7474686,historic site
Q803,Utrecht,"Vismarkt 4, Utrecht",Q2483645,historic site
Q803,Utrecht,"Visbrug, Utrecht",Q15877297,attraction
Q803,Utrecht,Maartensbrug,Q2735271,attraction
Q803,Utrecht,"Choorstraat 14, Utrecht",Q2018860,historic site
Q803,Utrecht,"Voetiusstraat 4, Utrecht",Q17466216,historic site
Q803,Utrecht,"Achter de Dom 7, Utrecht",Q2474513,historic site
Q803,Utrecht,"De Krakeling, Keistraat",Q1980341,historic site
Q1844,Vaduz,Kunstmuseum Liechtenstein,Q1792561,cultural site
Q1844,Vaduz,Liechtensteinische Landesbank,Q1557760,historic site
Q1844,Vaduz,Liechtenstein National Museum,Q1557760,cultural site
Q1844,Vaduz,Alte Rheinbrücke,Q436158,attraction
Q1844,Vaduz,Alte Rheinbrücke,Q436158,attraction
Q1844,Vaduz,St. Laurentiuskirche,Q29881802,religious site
Q1844,Vaduz,Katholische Kirchengemeinde Buchs-Grabs,Q29786405,religious site
Q1844,Vaduz,Burgruine Wartau,Q1014484,historic site
Q1844,Vaduz,Werdenberg,Q693725,historic site
Q1844,Vaduz,Bistro Werdenberg,Q2244076,historic site
Q1844,Vaduz,Schloss Werdenberg,Q2244076,historic site
Q1844,Vaduz,Schloss Werdenberg,Q2244076,fortress
Q1844,Vaduz,Oberschan,Q15837287,historic site
Q1844,Vaduz,Hilti Art Foundation,Q27926230,cultural site
Q1844,Vaduz,Vaduz Castle,Q694782,fortress
Q23800,Valletta,Valletta,Q23800,historic site
Q23800,Valletta,St. John's Co-Cathedral,Q613619,religious site
Q23800,Valletta,Great Siege Monument,Q38604194,attraction
Q23800,Valletta,Cathedral Museum,Q613619,religious site
Q23800,Valletta,Bank of Valletta,Q21696289,historic site
Q23800,Valletta,Castellania,Q5049687,historic site
Q23800,Valletta,Banca Giuratale (Valletta),Q21209298,historic site
Q23800,Valletta,National Library of Malta,Q1535341,attraction
Q23800,Valletta,Casa del Commun Tesoro,Q23641124,historic site
Q23800,Valletta,Auberge de Provence,Q16863314,historic site
Q23800,Valletta,St. Paul's Shipwreck,Q5146972,religious site
Q23800,Valletta,Church of Saint James,Q10300671,religious site
Q23800,Valletta,Christ the Redeemer Church,Q5109004,religious site
Q23800,Valletta,Statue of St. Francis of Assisi,Q19401364,historic site
Q23800,Valletta,Church of Saint Francis,Q7593098,religious site
Q33986,Valparaíso,Plaza Simón Bolívar,Q6079817,cultural site
Q33986,Valparaíso,"St. James Cathedral, Valparaíso",Q5758625,religious site
Q33986,Valparaíso,Biblioteca Santiago Severín,Q4903487,historic site
Q33986,Valparaíso,"Palacio Lyon, Valparaíso",Q6057714,historic site
Q33986,Valparaíso,"Union Church, Valparaíso",Q16577514,historic site
Q33986,Valparaíso,Ascensor Espíritu Santo,Q16533223,historic site
Q33986,Valparaíso,"St. James Cathedral, Valparaíso",Q5758625,religious site
Q33986,Valparaíso,Ascensor Espíritu Santo,Q16533223,historic site
Q33986,Valparaíso,Palacio Ross,Q16615147,historic site
Q33986,Valparaíso,Ascensor Florida,Q16533228,historic site
Q33986,Valparaíso,Espiritu Santo,Q16533223,historic site
Q33986,Valparaíso,Casa Ballivian,Q16490356,historic site
Q33986,Valparaíso,Ascensor Florida,Q16533228,historic site
Q33986,Valparaíso,Ascensor Mariposas,Q16533241,historic site
Q33986,Valparaíso,Colegio de los Sagrados Corazones,Q16578028,historic site
Q24639,Vancouver,Pacific Central Station,Q1327751,attraction
Q24639,Vancouver,Vancouver Pacific Central,Q1327751,attraction
Q24639,Vancouver,Beatty Street Drill Hall,Q4877316,museum
Q24639,Vancouver,Bloedel Floral Conservatory,Q4927320,cultural site
Q24639,Vancouver,Queen Elizabeth Theatre,Q7270389,cultural site
Q24639,Vancouver,The Orpheum,Q7103961,cultural site
Q24639,Vancouver,Vogue Theatre,Q7939426,cultural site
Q24639,Vancouver,The Orpheum,Q7103961,cultural site
Q24639,Vancouver,Sam Kee Building,Q4263314,historic site
Q24639,Vancouver,Sun Tower,Q650762,attraction
Q24639,Vancouver,Chinatown,Q866741,historic site
Q24639,Vancouver,"Victory Square, Vancouver",Q10901377,cultural site
Q24639,Vancouver,Dominion Building,Q650749,attraction
Q24639,Vancouver,Carnegie Community Centre,Q5043884,historic site
Q24639,Vancouver,Seaforth Armoury,Q7440409,museum
Q79980,Varanasi,Sarnath,Q324394,historic site
Q79980,Varanasi,Sankta Devi,Q24906512,religious site
Q79980,Varanasi,Scindia Ghat,Q7433927,attraction
Q79980,Varanasi,Gyanvapi Mosque,Q3154,religious site
Q79980,Varanasi,Manikarnika Ghat(KOSTRI),Q3630417,attraction
Q79980,Varanasi,Alamgir Mosque,Q24912874,religious site
Q79980,Varanasi,Sri Kashi Vishwanath Mandir,Q3675,religious site
Q79980,Varanasi,Lalita Gauri Mandir,Q24931982,religious site
Q79980,Varanasi,Nepali Temple,Q24912881,religious site
Q79980,Varanasi,Bharatmata Mandir,Q19882307,religious site
Q79980,Varanasi,Roman Catholic Diocese of Varanasi,Q420480,religious site
Q79980,Varanasi,St. Mary's Cathedral,Q26053238,religious site
Q79980,Varanasi,Tulsi Ghat,Q7852392,attraction
Q79980,Varanasi,Assi Ghat (START),Q4808835,attraction
Q79980,Varanasi,Hindu temples in Varanasi,Q12452455,religious site
Q237,Vatican City,Vatican City,,country
Q237,Vatican City,Vatican City,,landlocked country
Q237,Vatican City,Vatican City,,city-state
Q237,Vatican City,Vatican City,,enclave
Q237,Vatican City,Vatican City,,urban area
Q237,Vatican City,Vatican City,,tourist destination
Q237,Vatican City,Vatican City,,sovereign state
Q237,Vatican City,Vatican City,,sacerdotal state
Q237,Vatican City,Vatican City,,confessional state
Q237,Vatican City,Vatican City,,institutional complex
Q237,Vatican City,Vatican City,,Mediterranean country
Q237,Vatican City,Vatican City,,religious complex
Q237,Vatican City,Vatican City,,successor state
Q237,Vatican City,St. Peter's Basilica,,major basilica
Q237,Vatican City,St. Peter's Basilica,,parish church
Q2235,Veliky Novgorod,Monument Millennium of Russia,Q2177261,historic site
Q2235,Veliky Novgorod,Novgorod Kremlin,Q1277545,fortress
Q2235,Veliky Novgorod,Novgorodskiĭ gosudarstvennyĭ obʺedinennyĭ muzeĭ-zapovednik,Q4322515,cultural site
Q2235,Veliky Novgorod,"Old Government Office, Velikiy Novgorod Detinets",Q86664174,historic site
Q2235,Veliky Novgorod,Prechistenskaya Arch,Q86663238,fortress
Q2235,Veliky Novgorod,Church of the Entrance into Jerusalem in Veliky Novgorod,Q4504671,religious site
Q2235,Veliky Novgorod,Belfry of Saint Sophia Cathedral,Q4189688,fortress
Q2235,Veliky Novgorod,Saint Sophia Cathedral,Q303756,religious site
Q2235,Veliky Novgorod,Voskresenskaya Arch,Q86663519,fortress
Q2235,Veliky Novgorod,Saint Andrew Stratelates church in Veliky Novgorod,Q4504579,religious site
Q2235,Veliky Novgorod,Владычный двор,Q4113396,attraction
Q2235,Veliky Novgorod,Zlatoustovskaya Tower of Veliky Novgorod Detinets,Q16273180,fortress
Q2235,Veliky Novgorod,Clock Tower,Q4507657,attraction
Q2235,Veliky Novgorod,Likhoods' Building,Q86663929,cultural site
Q2235,Veliky Novgorod,St. Sergius Radonezh Church,Q78225049,religious site
Q717,Venezuela,Angel Falls,,waterfall
Q717,Venezuela,Canaima National Park,,national park
Q717,Venezuela,Bolívar Square,,square
Q641,Venice,Ca' Pesaro,Q756807,palace
Q641,Venice,Oriental Art Museum,Q1403370,cultural site
Q641,Venice,Palazzo Mocenigo,Q3890502,palace
Q641,Venice,Palazzo Mocenigo,Q3890502,palace
Q641,Venice,San Cassiano,Q3585323,religious site
Q641,Venice,Palazzo Muti Baglioni,Q16354646,palace
Q641,Venice,Ca' Favretto,Q17623143,palace
Q641,Venice,Palazzo Morosini Brandolin,Q17638074,palace
Q641,Venice,Palazzo Corner della Regina,Q1052142,palace
Q641,Venice,Palazzo Correggio,Q17637984,palace
Q641,Venice,Ponte de le Tette,Q2717392,attraction
Q641,Venice,Ponte de le Tette,Q2717392,attraction
