festival_wikidata_id,festival_name,festival_type,destination_wikidata_id,destination_name,start_date,end_date,inception
Q54860005,Q54860005,festival,Q55,Netherlands,,,
Q2567270,Q2567270,festival,Q55,Netherlands,,,
Q2756227,Q2756227,recurring event,Q55,Netherlands,,,
Q2864426,Marinedagen,recurring event,Q55,Netherlands,,,
Q13632977,Fashionclash,festival,Q55,Netherlands,,,
Q20683546,Valkenswaard Flower Parade,recurring event,Q55,Netherlands,,,
Q20991328,Q20991328,festival,Q55,Netherlands,,,
Q3930750,Q3930750,recurring event,Q55,Netherlands,,,
Q2929803,Q2929803,festival,Q55,Netherlands,,,1990-01-01T00:00:00Z
Q15526277,Best Kept Secret,recurring event,Q55,Netherlands,,,2013-01-01T00:00:00Z
Q2683330,Q2683330,recurring event,Q55,Netherlands,,,
Q4671838,Oud-Lunterse Dag,recurring event,Q55,Netherlands,,,
Q2573290,Q2573290,festival,Q55,Netherlands,,,
Q25640486,Queensday Maastricht,festival,Q55,Netherlands,,,
Q13873307,Q13873307,festival,Q55,Netherlands,,,
Q2625730,Q2625730,recurring event,Q55,Netherlands,,,
Q55063975,Greidhoek' Festival,festival,Q55,Netherlands,,,2011-01-01T00:00:00Z
Q52636390,Eleven Cities Oldtimer Rally,recurring event,Q55,Netherlands,,,1984-01-01T00:00:00Z
Q54859995,Q54859995,festival,Q55,Netherlands,,,1905-06-18T00:00:00Z
Q2546526,Q2546526,recurring event,Q55,Netherlands,,,
Q30644087,Dancing on the Edge Festival,festival,Q55,Netherlands,,,2007-01-01T00:00:00Z
Q20979131,HobNob,festival,Q55,Netherlands,,,
Q50335348,Amsterdam Open Air,festival,Q55,Netherlands,,,
Q13573727,Q13573727,festival,Q55,Netherlands,,,
Q14923361,Nationaal Songfestival 1982,festival occurrence,Q55,Netherlands,,,
Q20620692,Q20620692,recurring event,Q55,Netherlands,,,1989-01-01T00:00:00Z
Q15885630,Nationaal Songfestival 1965,festival occurrence,Q55,Netherlands,1965-02-08T00:00:00Z,1965-02-13T00:00:00Z,
Q14923364,Nationaal Songfestival 1987,festival occurrence,Q55,Netherlands,,,
Q14643351,Midzomergracht,festival,Q55,Netherlands,,,1997-01-01T00:00:00Z
Q4035098,Vredesweek,recurring event,Q55,Netherlands,,,
Q13573729,Q13573729,festival,Q55,Netherlands,,,
Q13878586,Nationaal Songfestival 2009,festival occurrence,Q55,Netherlands,,,
Q20011006,Vuurol,recurring event,Q55,Netherlands,,,
Q3374213,Naturalisatiedag,recurring event,Q55,Netherlands,,,
Q3031119,Concert At Sea,recurring event,Q55,Netherlands,,,2006-01-01T00:00:00Z
Q4433028,Dutch National Jamboree,recurring event,Q55,Netherlands,,,
Q3916983,Q3916983,recurring event,Q55,Netherlands,,,
Q2774713,Q2774713,festival,Q55,Netherlands,,,1962-01-01T00:00:00Z
Q2490268,Nationaal Songfestival 1984,festival occurrence,Q55,Netherlands,,,
Q5199972,Nationaal Songfestival 2012,festival occurrence,Q55,Netherlands,,,
Q34806206,Tweetakt,festival,Q55,Netherlands,,,1905-06-21T00:00:00Z
Q3144682,Q3144682,recurring event,Q55,Netherlands,,,
Q2566527,What the Hack,recurring event,Q55,Netherlands,,,1989-01-01T00:00:00Z
Q4456582,Bollenstreek Flower Parade,recurring event,Q55,Netherlands,,,
Q16508486,Limburg Festival,festival,Q55,Netherlands,,,
Q16801524,Q16801524,recurring event,Q55,Netherlands,,,
Q2481217,iT,discothèque,Q55,Netherlands,,,
Q2742849,Q2742849,festival,Q55,Netherlands,,,
Q7339580,Roadburn Festival,recurring event,Q55,Netherlands,,,1999-01-01T00:00:00Z
Q2663992,Q2663992,party,Q55,Netherlands,,,
Q44829646,BredaPhoto,festival,Q55,Netherlands,,,2003-01-01T00:00:00Z
Q4026513,Q4026513,recurring event,Q55,Netherlands,,,
Q2698600,Q2698600,festival,Q55,Netherlands,,,
Q25681690,Q25681690,party,Q55,Netherlands,,,
Q19915201,Viva Classic Live,festival,Q55,Netherlands,,,
Q2634158,Q2634158,recurring event,Q55,Netherlands,,,1893-01-01T00:00:00Z
Q13882224,Nationaal Songfestival 2007,festival occurrence,Q55,Netherlands,,,
Q4714147,National Violin Competition Oskar Back,recurring event,Q55,Netherlands,,,
Q14533152,Observe. Hack. Make.,recurring event,Q55,Netherlands,2013-07-31T00:00:00Z,2013-08-04T00:00:00Z,
Q20232423,Nationaal Songfestival 1970,festival occurrence,Q55,Netherlands,,,
Q20619710,Q20619710,recurring event,Q55,Netherlands,,,1950-01-01T00:00:00Z
Q4288521,TROMP,recurring event,Q55,Netherlands,,,1971-01-01T00:00:00Z
Q2526253,Neerlands Hoop,recurring event,Q55,Netherlands,2003-01-01T00:00:00Z,,2003-01-01T00:00:00Z
Q13137561,Q13137561,recurring event,Q55,Netherlands,,,1966-01-01T00:00:00Z
Q13135938,Q13135938,recurring event,Q55,Netherlands,,,
Q29509585,Q29509585,festival,Q55,Netherlands,,,2015-01-01T00:00:00Z
Q2549726,Huishoudbeurs,recurring event,Q55,Netherlands,,,
Q14942339,Q14942339,recurring event,Q55,Netherlands,,,
Q13429450,Q13429450,festival,Q55,Netherlands,,,
Q2550462,Onbederf'lijk Vers,festival,Q55,Netherlands,,,
Q3912361,Q3912361,recurring event,Q55,Netherlands,,,
Q2800699,Mosseldag,recurring event,Q55,Netherlands,,,
Q18016326,Q18016326,discothèque,Q55,Netherlands,,,
Q3122642,Winternachten,festival,Q55,Netherlands,,,
Q4565559,Q4565559,recurring event,Q55,Netherlands,,,
Q16481672,Nationaal Songfestival 2011,festival occurrence,Q55,Netherlands,,,
Q17450505,Grand Prix Leende,recurring event,Q55,Netherlands,,,2012-01-01T00:00:00Z
Q2489954,Q2489954,festival,Q55,Netherlands,,,1993-01-01T00:00:00Z
Q4288362,Noorderlicht,festival,Q55,Netherlands,,,1980-01-01T00:00:00Z
Q2627512,Q2627512,festival,Q55,Netherlands,,,
Q3285439,Nationaal Songfestival 1986,festival occurrence,Q55,Netherlands,,,
Q3284468,Kinderboekenweek,recurring event,Q55,Netherlands,,,
Q13905161,Q13905161,discothèque,Q55,Netherlands,,,
Q2512512,AutoRAI,recurring event,Q55,Netherlands,,,1895-01-01T00:00:00Z
Q2486549,Q2486549,party,Q55,Netherlands,,,
Q2532485,Q2532485,recurring event,Q55,Netherlands,,,
Q4342233,Twente Ballooning,recurring event,Q55,Netherlands,,,1990-01-01T00:00:00Z
Q2946156,Impakt Festival,festival,Q55,Netherlands,,,
Q113680453,We Love Public Space Festival,festival,Q55,Netherlands,,,
Q109558462,Q109558462,discothèque,Q55,Netherlands,,,
Q137528187,Q137528187,discothèque,Q55,Netherlands,,,1938-01-01T00:00:00Z
Q135526378,Q135526378,party,Q55,Netherlands,,,
Q90374203,giant Jas de Keistamper,party,Q55,Netherlands,,,
Q129984162,Dutch Design Week 2005,festival occurrence,Q55,Netherlands,,,
Q31023,Bhai Dooj,festival,Q837,Nepal,,,
Q129984163,Dutch Design Week 2006,festival occurrence,Q55,Netherlands,,,
Q134983426,Q134983426,recurring event,Q55,Netherlands,,,1968-01-01T00:00:00Z
Q128977198,BUT Filmfestival,festival,Q55,Netherlands,,,
Q129984167,Dutch Design Week 2009,festival occurrence,Q55,Netherlands,,,
Q114839819,Q114839819,festival,Q55,Netherlands,,,
Q135272498,Q135272498,festival,Q55,Netherlands,,,
Q129984164,Dutch Design Week 2007,festival occurrence,Q55,Netherlands,,,
Q129984165,Dutch Design Week 2008,festival occurrence,Q55,Netherlands,,,
Q111133748,Commemoration of the February strike,recurring event,Q55,Netherlands,,,
Q129984169,Dutch Design Week 2010,festival occurrence,Q55,Netherlands,,,
Q65295241,Q65295241,recurring event,Q55,Netherlands,,,
Q79794247,Nationaal Songfestival 1964,festival occurrence,Q55,Netherlands,,,
Q65509269,Demo festival,festival,Q55,Netherlands,,,2019-11-07T00:00:00Z
Q79765879,Nationaal Songfestival 1968,festival occurrence,Q55,Netherlands,,,
Q10244,Diwali,festival,Q836,Myanmar,,,
Q76161121,Circus-Schouwburg,discothèque,Q55,Netherlands,,,1893-01-01T00:00:00Z
Q122372472,A12-Blockades,recurring event,Q55,Netherlands,,,
Q129984173,Dutch Design Week 2011,festival occurrence,Q55,Netherlands,,,
Q98078079,Myanmar International Fashion Week,recurring event,Q836,Myanmar,,,2012-01-01T00:00:00Z
Q129984179,Dutch Design Week 2013,festival occurrence,Q55,Netherlands,,,
Q76161158,Pschorr,discothèque,Q55,Netherlands,,,
Q121090741,Drongo festival,festival,Q55,Netherlands,,,
Q93182833,Pschorr,discothèque,Q55,Netherlands,,,1922-01-01T00:00:00Z
Q129984176,Dutch Design Week 2012,festival occurrence,Q55,Netherlands,,,
Q101623728,Q101623728,discothèque,Q55,Netherlands,,,1983-05-20T00:00:00Z
Q129984183,Dutch Design Week 2014,festival occurrence,Q55,Netherlands,,,
Q123562027,Dragon stabbing in Beesel,recurring event,Q55,Netherlands,,,
Q79794980,Nationaal Songfestival 1967,festival occurrence,Q55,Netherlands,,,
Q110930257,Q110930257,recurring event,Q55,Netherlands,,,2017-01-01T00:00:00Z
Q79780597,Nationaal Songfestival 1962,festival occurrence,Q55,Netherlands,,,
Q126101199,Into the Void,festival,Q55,Netherlands,,,2013-01-01T00:00:00Z
Q115755563,Q115755563,recurring event,Q55,Netherlands,,,2016-01-01T00:00:00Z
Q113640716,Q113640716,festival,Q55,Netherlands,,,
Q118218155,Q118218155,recurring event,Q55,Netherlands,,,1987-01-01T00:00:00Z
Q66581862,Welcome to The Village,festival,Q55,Netherlands,,,2012-01-01T00:00:00Z
Q129984186,Dutch Design Week 2017,festival occurrence,Q55,Netherlands,,,
Q129984184,Dutch Design Week 2015,festival occurrence,Q55,Netherlands,,,
Q135528807,Q135528807,party,Q55,Netherlands,,,
Q129984185,Dutch Design Week 2016,festival occurrence,Q55,Netherlands,,,
Q130415824,Q130415824,recurring event,Q55,Netherlands,,,
Q129984190,Dutch Design Week 2019,festival occurrence,Q55,Netherlands,,,
Q131429464,Miracle of Lights,recurring event,Q55,Netherlands,,,
Q129984188,Dutch Design Week 2018,festival occurrence,Q55,Netherlands,,,
Q123496552,FIBER,festival,Q55,Netherlands,,,2010-01-01T00:00:00Z
Q13070866,Pagoda festival,festival,Q836,Myanmar,,,
Q131410434,Q131410434,recurring event,Q55,Netherlands,,,2015-01-01T00:00:00Z
Q61051464,#Video Awards,recurring event,Q55,Netherlands,,,2017-01-01T00:00:00Z
Q97667718,Q97667718,festival,Q55,Netherlands,,,
Q129984193,Dutch Design Week 2020,festival occurrence,Q55,Netherlands,,,
Q115252843,Q115252843,discothèque,Q55,Netherlands,,,
Q133875500,Annie M.G. Schmidtlezing,recurring event,Q55,Netherlands,,,2000-01-01T00:00:00Z
Q129984198,Dutch Design Week 2022,festival occurrence,Q55,Netherlands,,,
Q61750432,Q61750432,festival,Q55,Netherlands,,,1998-01-01T00:00:00Z
Q129984196,Dutch Design Week 2021,festival occurrence,Q55,Netherlands,,,
Q104912905,Q104912905,recurring event,Q55,Netherlands,,,
Q129984202,Dutch Design Week 2024,festival occurrence,Q55,Netherlands,,,
Q94544729,Cockring,discothèque,Q55,Netherlands,,,
Q111830375,Club Poema,discothèque,Q55,Netherlands,,,
Q116803063,Houtfestival,festival,Q55,Netherlands,,,1985-01-01T00:00:00Z
Q129984201,Dutch Design Week 2023,festival occurrence,Q55,Netherlands,,,
Q98931414,Club Blu,discothèque,Q55,Netherlands,,,
Q109335217,Landbouw RAI,recurring event,Q55,Netherlands,,,1960-01-01T00:00:00Z
Q58864572,Q58864572,discothèque,Q55,Netherlands,,,1962-01-01T00:00:00Z
Q79781986,Nationaal Songfestival 1966,festival occurrence,Q55,Netherlands,,,
Q65593678,Q65593678,recurring event,Q55,Netherlands,,,
Q63572665,Q63572665,festival,Q55,Netherlands,,,
Q66686116,Leidseplein Theater,discothèque,Q55,Netherlands,,,
Q131429443,Halloween Fright Nights,recurring event,Q55,Netherlands,,,
Q113514093,Kunstlijn Haarlem,recurring event,Q55,Netherlands,,,
Q134505629,One Conference,recurring event,Q55,Netherlands,,,2023-01-01T00:00:00Z
Q125565159,INDIGO,recurring event,Q55,Netherlands,,,2010-01-01T00:00:00Z
Q62398062,Q62398062,party,Q55,Netherlands,,,
Q114839920,Q114839920,party,Q55,Netherlands,,,
Q126194120,Q126194120,recurring event,Q55,Netherlands,,,
Q131410450,Q131410450,recurring event,Q55,Netherlands,,,1998-01-01T00:00:00Z
Q129984159,Week van het Ontwerp 2002,festival occurrence,Q55,Netherlands,,,
Q13067088,Taungbyone Festival,festival,Q836,Myanmar,,,
Q136362355,Oranje Fest,festival,Q55,Netherlands,,,1885-01-01T00:00:00Z
Q107227658,Q107227658,discothèque,Q55,Netherlands,,,
Q111154718,Stripdagen Haarlem 1992,festival,Q55,Netherlands,,,
Q117857278,Q117857278,recurring event,Q55,Netherlands,,,2013-01-01T00:00:00Z
Q123560224,SamSam,recurring event,Q55,Netherlands,,,
Q129984160,Week van het Ontwerp 2003,festival occurrence,Q55,Netherlands,,,
Q129984161,Week van het Ontwerp 2004,festival occurrence,Q55,Netherlands,,,
Q112621590,Beneluxcon,recurring event,Q55,Netherlands,,,1973-01-01T00:00:00Z
Q136756507,International Youth Congress,recurring event,Q55,Netherlands,,,1963-01-01T00:00:00Z
Q131467457,Q131467457,discothèque,Q55,Netherlands,,,2016-10-01T00:00:00Z
Q7690402,Tazaungdaing festival,recurring event,Q836,Myanmar,,,
Q121065986,Milkshake,recurring event,Q55,Netherlands,,,
Q108404424,Q108404424,festival,Q55,Netherlands,,,2015-01-01T00:00:00Z
Q122382768,Q122382768,recurring event,Q55,Netherlands,,,1983-01-01T00:00:00Z
Q130248953,Onder de Radar,festival,Q55,Netherlands,,,
Q100600950,Q100600950,discothèque,Q55,Netherlands,,,
Q85311886,Q85311886,discothèque,Q55,Netherlands,,,
Q104759242,Q104759242,festival,Q55,Netherlands,,,
Q131363190,Winter Efteling,recurring event,Q55,Netherlands,,,
Q113016622,Leidse Rembrandtdagen,recurring event,Q55,Netherlands,,,2019-01-01T00:00:00Z
Q121298163,Saint Martin Celebration in Utrecht,party,Q55,Netherlands,,,
Q79794615,Nationaal Songfestival 1959,festival occurrence,Q55,Netherlands,,,
Q134580739,Bert van Selm-lezing,recurring event,Q55,Netherlands,,,1992-01-01T00:00:00Z
Q136720338,Lof der Zotheidlezing,recurring event,Q55,Netherlands,,,2010-01-01T00:00:00Z
Q123562010,Q123562010,party,Q55,Netherlands,,,
Q115858490,SPRING Performing Arts Festival,festival,Q55,Netherlands,,,
Q124477526,Q124477526,recurring event,Q55,Netherlands,,,2015-01-01T00:00:00Z
Q60458513,Pisuisse-prijs,recurring event,Q55,Netherlands,,1999-01-01T00:00:00Z,1976-01-01T00:00:00Z
Q87647510,Gekke Maondaag,party,Q55,Netherlands,,,
Q56678353,Agrarische Dagen,festival,Q55,Netherlands,,,1954-01-01T00:00:00Z
Q100327544,Q100327544,festival,Q55,Netherlands,,,2005-01-01T00:00:00Z
Q114839781,Klomppop,recurring event,Q55,Netherlands,,,1981-01-01T00:00:00Z
Q117488181,Lampegietersavond,party,Q55,Netherlands,,,1800-01-01T00:00:00Z
Q137873756,Q137873756,festival,Q55,Netherlands,1988-01-01T00:00:00Z,,
Q114421166,Grondfest,recurring event,Q55,Netherlands,,,2022-01-01T00:00:00Z
Q66380806,Q66380806,festival,Q55,Netherlands,,,
Q135937267,International Conducting Competition Rotterdam,recurring event,Q55,Netherlands,,,2022-01-01T00:00:00Z
Q79796115,Nationaal Songfestival 1969,festival occurrence,Q55,Netherlands,,,
Q79796418,Nationaal Songfestival 1971,festival occurrence,Q55,Netherlands,,,
Q97738122,Afrika Festival Hertme,festival,Q55,Netherlands,,,1989-01-01T00:00:00Z
Q130332646,Q130332646,recurring event,Q55,Netherlands,,,
Q114010622,Q114010622,festival occurrence,Q55,Netherlands,2011-01-01T00:00:00Z,,
Q13066990,Taunggyi Hot Air Balloon Festival,festival,Q836,Myanmar,,,
Q135658992,Sail Amsterdam 2025,recurring event,Q55,Netherlands,,,
Q131409005,Q131409005,recurring event,Q55,Netherlands,,,2012-01-01T00:00:00Z
Q59909777,Bronk,party,Q55,Netherlands,,,
Q79779646,Nationaal Songfestival 1960,festival occurrence,Q55,Netherlands,,,
Q124517834,International Film Festival Rotterdam 2002,festival occurrence,Q55,Netherlands,,,
Q135222556,Q135222556,party,Q55,Netherlands,,,
Q135222557,Q135222557,party,Q55,Netherlands,,,
Q107354969,National Red Cross Blossom Walk,recurring event,Q55,Netherlands,,,
Q107491721,NL Doet,recurring event,Q55,Netherlands,,,
Q131467479,Q131467479,discothèque,Q55,Netherlands,,,
Q109622706,Zuid-Limburgs Federatiefeest,festival,Q55,Netherlands,,,1949-01-01T00:00:00Z
Q79781467,Nationaal Songfestival 1974,festival occurrence,Q55,Netherlands,,,
Q121298523,Saint Martin Celebration in Utrecht,party,Q55,Netherlands,,,
Q8046513,Yadana Cave Festival,festival,Q836,Myanmar,,,
Q110190309,Gondelvaart op Wielen,recurring event,Q55,Netherlands,,,1969-01-01T00:00:00Z
Q130477597,International Literature Festival Utrecht,recurring event,Q55,Netherlands,,,2018-01-01T00:00:00Z
Q67576356,Q67576356,festival,Q55,Netherlands,,,
Q135934490,Q135934490,festival occurrence,Q55,Netherlands,,,
Q85760070,Exercise Frisian Flag,recurring event,Q55,Netherlands,,,
Q14557893,Asthimki Festival,festival,Q837,Nepal,,,
Q105742388,Tamu Lhosar,recurring event,Q837,Nepal,,,
Q64876314,Nepal Pride Parade,recurring event,Q837,Nepal,,,2019-06-29T00:00:00Z
Q50922878,Oshituthi shomagongo,festival,Q1030,Namibia,,,
Q5527730,Gaura Parva,festival,Q837,Nepal,,,
Q10244,Diwali,festival,Q837,Nepal,,,
Q139889444,Wiki Loves Earth 2026 in Nepal,recurring event,Q837,Nepal,,,
Q96622031,Wiki Loves Folklore,recurring event,Q837,Nepal,,,
Q96622031,Wiki Loves Folklore,recurring event,Q1030,Namibia,,,
Q13179959,Kaag Tihar,festival,Q837,Nepal,,,
Q13180109,Kukur Tihar,festival,Q837,Nepal,,,
Q26207721,Census in Nepal,recurring event,Q837,Nepal,,,1911-01-01T00:00:00Z
Q1771621,Rama Navami,festival,Q837,Nepal,,,
Q430574,Krishna Janmashtami,festival,Q837,Nepal,,,
Q16886667,Sohrai,festival,Q837,Nepal,,,
Q596684,Pasni,ceremony,Q837,Nepal,,,
Q30131186,Nepal Literature Festival,recurring event,Q837,Nepal,,,
Q7801802,Tij Festival,festival,Q837,Nepal,,,
Q13179120,National Paddy Day,festival,Q837,Nepal,,,
Q106855753,Ghode Jatra,festival,Q837,Nepal,,,
Q19672090,Gyalpo Lhosar,recurring event,Q837,Nepal,,,
Q81610,Mr Gay World,recurring event,Q1030,Namibia,,,2009-01-01T00:00:00Z
Q17022491,Swanti,festival,Q837,Nepal,,,
Q761661,Gadhimai festival,recurring event,Q837,Nepal,,,
Q105742385,Sonam Lhosar,recurring event,Q837,Nepal,,,
Q19570759,Afropolitan Vibes,festival,Q1033,Nigeria,,,
Q19398395,Q19398395,festival,Q20,Norway,,,
Q11994263,Oslo bokfestival,festival,Q20,Norway,,,
Q7880100,Ultima Oslo Contemporary Music Festival,festival,Q20,Norway,1990-01-01T00:00:00Z,,1991-01-01T00:00:00Z
Q25230902,Aké Arts and Book Festival,festival,Q1033,Nigeria,2013-01-01T00:00:00Z,,2013-01-01T00:00:00Z
Q7690875,Te Matatini,festival,Q664,New Zealand,,,1972-01-01T00:00:00Z
Q19385906,På Kanten,festival,Q20,Norway,,,2008-01-04T00:00:00Z
Q4575290,Márkomeannu,festival,Q20,Norway,,,1999-01-01T00:00:00Z
Q19398098,Q19398098,festival,Q20,Norway,,,
Q11961846,BomKræsjBang,festival,Q20,Norway,,,2004-01-01T00:00:00Z
Q3915206,Q3915206,festival,Q20,Norway,,,
Q17772326,Q17772326,festival,Q20,Norway,,,
Q7600800,Star Mega Jam,festival,Q1033,Nigeria,2001-01-01T00:00:00Z,2010-01-01T00:00:00Z,
Q19381451,Q19381451,festival,Q20,Norway,,,
Q17761227,Q17761227,festival,Q20,Norway,,,
Q19403862,VEKA,festival,Q20,Norway,,,1985-01-01T00:00:00Z
Q85795313,Queenstown Winter Festival,festival,Q664,New Zealand,,,
Q28718147,Q28718147,festival,Q20,Norway,,,
Q63191908,NuArt Festival,festival,Q20,Norway,,,
Q19389107,Q19389107,festival,Q20,Norway,,,
Q4575389,Audunbakkenfestivalen,festival,Q20,Norway,,,2003-01-01T00:00:00Z
Q21003218,Igogo festival,festival,Q1033,Nigeria,,,
Q7622425,Strawberry Fields Music Festival,festival,Q664,New Zealand,,,
Q19392405,Q19392405,festival,Q20,Norway,,,
Q19393010,Q19393010,festival,Q20,Norway,,,
Q11981380,Q11981380,festival,Q20,Norway,,,
Q21425910,Felabration,festival,Q1033,Nigeria,,,1998-01-01T00:00:00Z
Q56406187,Livestock,festival,Q20,Norway,,,
Q22081661,Ofala Festival,festival,Q1033,Nigeria,,,
Q17109271,Olojo Festival,festival,Q1033,Nigeria,,,
Q25424898,Q25424898,festival,Q20,Norway,,,
Q24912700,Oro Festival,festival,Q1033,Nigeria,,,
Q17071521,New Yam Festival of the Igbo,festival,Q1033,Nigeria,,,
Q19376808,Q19376808,festival,Q20,Norway,,,
Q18641750,Havmanndagene,festival,Q20,Norway,,,
Q19393167,Q19393167,festival,Q20,Norway,,,
Q12001040,Q12001040,festival,Q20,Norway,,,
Q7088502,Olokun Festival,festival,Q1033,Nigeria,,,
Q5422961,Eyo festival,festival,Q1033,Nigeria,,,1780-01-01T00:00:00Z
Q11995058,The Peer Gynt Festival,festival,Q20,Norway,,,
Q11960236,Q11960236,festival,Q20,Norway,,,
Q11960088,Q11960088,festival,Q20,Norway,,,
Q12007345,Q12007345,festival,Q20,Norway,,,
Q20011191,Gidi Culture Festival,festival,Q1033,Nigeria,,,2014-01-01T00:00:00Z
Q4284273,Q4284273,festival,Q1874,Odesa,,,
Q19381322,Q19381322,festival,Q20,Norway,,,
Q28230225,Another Story Festival,festival,Q221,North Macedonia,,,
Q11988924,Melafestivalen,festival,Q20,Norway,,,2001-01-01T00:00:00Z
Q12001816,Solfesten,festival,Q20,Norway,,,
Q12000424,Yagori,festival,Q20,Norway,,,1998-01-01T00:00:00Z
Q19386681,Q19386681,festival,Q20,Norway,,,2015-03-27T00:00:00Z
Q23581371,Lagos Black Heritage Festival,festival,Q1033,Nigeria,,,2009-01-01T00:00:00Z
Q1408555,Festival International de la Mode en Afrique,festival,Q1032,Niger,,,1998-01-01T00:00:00Z
Q19392795,Torghattfestivalen,festival,Q20,Norway,,,
Q12003011,Q12003011,festival,Q20,Norway,,,
Q16966674,Volumfestivalen,festival,Q20,Norway,,,2003-01-01T00:00:00Z
Q11995511,Q11995511,festival,Q20,Norway,,,
Q19385570,Porsgrunn Internasjonale Teaterfestival,festival,Q20,Norway,,,
