unique_id,cluster_id
osm_356880400,osm_356880400
osm_356880401,osm_356844996
osm_356880416,osm_356880416
osm_356880419,osm_356823809
osm_356880422,osm_356780282
osm_356880430,osm_356879901
osm_356880432,osm_356880432
osm_356880442,osm_356880442
osm_356880444,osm_356845352
osm_356880446,osm_356780282
osm_356880457,osm_356880457
osm_356880467,osm_356879891
osm_356880470,osm_356879891
osm_356880471,osm_356780282
osm_356880473,osm_356845640
osm_356880474,osm_356880206
osm_356880477,osm_356880206
osm_356880481,osm_356780282
osm_356880485,osm_356780282
osm_356880487,osm_356827266
osm_356880493,osm_356780282
osm_356880499,osm_356780282
osm_356880504,osm_356880206
osm_356880505,osm_356880416
osm_356880511,osm_356780282
osm_356880514,osm_356780282
osm_356880667,osm_356880206
osm_356880675,osm_356880675
osm_356880678,osm_356880678
osm_356880686,osm_356879891
osm_356880693,osm_356780282
osm_356880698,osm_356780282
osm_356880709,osm_356780282
osm_356880712,osm_356780282
osm_356880719,osm_356880719
osm_356880725,osm_356880725
osm_356880735,osm_356780282
osm_356880769,osm_356880769
osm_356880773,osm_356880773
osm_356880775,osm_356880773
osm_356880778,osm_356880773
osm_356880780,osm_356880780
