unique_id,cluster_id
osmacc_44797881,osmacc_1078391663
osmacc_148504745,osmacc_1078391663
osmacc_165193950,osmacc_165193950
osmacc_202997060,osmacc_1078391663
osmacc_224757085,osmacc_1078391663
osmacc_225102292,osmacc_1078391663
osmacc_225757881,osmacc_1078391663
osmacc_225757904,osmacc_1078391663
osmacc_225758050,osmacc_165193950
osmacc_228874684,osmacc_1078391663
osmacc_230068075,osmacc_230068075
osmacc_235398764,osmacc_1078391663
osmacc_235524070,osmacc_1078391663
osmacc_235591264,osmacc_1078391663
osmacc_235591265,osmacc_1078391663
osmacc_235734315,osmacc_1078391663
osmacc_235967965,osmacc_235967965
osmacc_235995041,osmacc_1078391663
osmacc_235995055,osmacc_1078391663
osmacc_236290629,osmacc_1078391663
osmacc_236488155,osmacc_1078391663
osmacc_236938250,osmacc_1078391663
osmacc_249785007,osmacc_249785007
osmacc_252837436,osmacc_1078391663
osmacc_252983226,osmacc_252983226
osmacc_253132439,osmacc_1078391663
osmacc_253132440,osmacc_1078391663
osmacc_253215211,osmacc_1078391663
osmacc_253555351,osmacc_1078391663
osmacc_254295827,osmacc_254295827
osmacc_254564592,osmacc_1078391663
osmacc_254564593,osmacc_1078391663
osmacc_255176073,osmacc_1078391663
osmacc_256796309,osmacc_256796309
osmacc_256796319,osmacc_256796309
osmacc_263127149,osmacc_1078391663
osmacc_263148689,osmacc_1078391663
osmacc_263452517,osmacc_1078391663
osmacc_263452518,osmacc_1078391663
osmacc_263455325,osmacc_1078391663
osmacc_263455332,osmacc_1078391663
osmacc_263455333,osmacc_1078391663
osmacc_264054369,osmacc_1078391663
osmacc_264054386,osmacc_1078391663
osmacc_264155457,osmacc_1084125473
osmacc_264209463,osmacc_1078391663
osmacc_264397897,osmacc_1078391663
osmacc_264523632,osmacc_1078391663
osmacc_298463917,osmacc_1078391663
osmacc_301180526,osmacc_1078391663
osmacc_301180527,osmacc_1078391663
osmacc_301180535,osmacc_301180535
osmacc_301180552,osmacc_1078391663
osmacc_301180554,osmacc_1078391663
osmacc_301180559,osmacc_1078391663
osmacc_301180560,osmacc_1078391663
osmacc_302299517,osmacc_1078391663
osmacc_302299526,osmacc_1078391663
osmacc_302299530,osmacc_1078391663
osmacc_302302476,osmacc_1078391663
osmacc_302303802,osmacc_1078391663
osmacc_302350340,osmacc_1078391663
osmacc_302350341,osmacc_1078391663
osmacc_305447881,osmacc_1078391663
osmacc_321384535,osmacc_1078391663
osmacc_321384544,osmacc_1078391663
osmacc_321384563,osmacc_1078391663
osmacc_321384675,osmacc_1078391663
osmacc_326498012,osmacc_326498012
osmacc_334127243,osmacc_1078391663
osmacc_334127244,osmacc_1078391663
osmacc_363495393,osmacc_1078391663
osmacc_363495401,osmacc_1078391663
osmacc_363541338,osmacc_1078391663
osmacc_363611565,osmacc_1078391663
osmacc_363611569,osmacc_1078391663
osmacc_365156601,osmacc_1078391663
osmacc_365946226,osmacc_365946226
osmacc_366062358,osmacc_1078391663
osmacc_366207830,osmacc_1078391663
osmacc_369194377,osmacc_1078391663
osmacc_369196112,osmacc_1078391663
osmacc_369196116,osmacc_1078391663
osmacc_369196117,osmacc_1078391663
osmacc_369196120,osmacc_1078391663
osmacc_392806114,osmacc_1078391663
osmacc_392806115,osmacc_1078391663
osmacc_407685389,osmacc_1078391663
osmacc_427317817,osmacc_1078391663
osmacc_429114532,osmacc_1078391663
osmacc_429222237,osmacc_1078391663
osmacc_429222639,osmacc_1078391663
osmacc_429222652,osmacc_1078391663
osmacc_523058362,osmacc_1078391663
osmacc_614556503,osmacc_614556503
osmacc_614961788,osmacc_614961788
osmacc_614961789,osmacc_614961788
osmacc_615272950,osmacc_615272950
osmacc_615272951,osmacc_615272950
osmacc_615272952,osmacc_615272950
osmacc_615272953,osmacc_615272950
osmacc_615272954,osmacc_615272950
osmacc_615272957,osmacc_615272950
osmacc_615272960,osmacc_615272950
osmacc_615272963,osmacc_615272963
osmacc_615272964,osmacc_615272963
osmacc_615272965,osmacc_615272963
osmacc_615272968,osmacc_615272963
osmacc_615272969,osmacc_615272963
osmacc_615272970,osmacc_615272963
osmacc_615272971,osmacc_615272950
osmacc_615272972,osmacc_615272950
osmacc_615289153,osmacc_615272950
osmacc_692502915,osmacc_692502915
osmacc_704289007,osmacc_1078391663
osmacc_706237186,osmacc_1078391663
osmacc_708744564,osmacc_1078391663
osmacc_708747455,osmacc_708747455
osmacc_709506056,osmacc_1078391663
osmacc_709563586,osmacc_1078391663
osmacc_709563590,osmacc_1078391663
osmacc_709563718,osmacc_1078391663
osmacc_710440902,osmacc_301180535
osmacc_710440929,osmacc_1078391663
osmacc_710458593,osmacc_710458593
osmacc_710605328,osmacc_1078391663
osmacc_710605330,osmacc_1078391663
osmacc_710606073,osmacc_1078391663
osmacc_710606088,osmacc_1078391663
osmacc_710606093,osmacc_1078391663
osmacc_710609559,osmacc_1078391663
osmacc_710609879,osmacc_1078391663
osmacc_710610029,osmacc_1078391663
osmacc_710859288,osmacc_1078391663
osmacc_710865121,osmacc_1078391663
osmacc_710865149,osmacc_301180535
osmacc_710865221,osmacc_1078391663
osmacc_710865572,osmacc_1078391663
osmacc_710865615,osmacc_1078391663
osmacc_710865616,osmacc_1078391663
osmacc_710875677,osmacc_1078391663
osmacc_710875679,osmacc_1078391663
osmacc_710875902,osmacc_1078391663
osmacc_710880804,osmacc_1078391663
osmacc_711588508,osmacc_1078391663
osmacc_711597307,osmacc_1078391663
osmacc_712171532,osmacc_1078391663
osmacc_712171541,osmacc_1078391663
osmacc_719068077,osmacc_1078391663
osmacc_719535887,osmacc_719535887
osmacc_719536165,osmacc_1078391663
osmacc_719606426,osmacc_1078391663
osmacc_719606846,osmacc_1078391663
osmacc_720523459,osmacc_1078391663
osmacc_720523479,osmacc_1078391663
osmacc_720523519,osmacc_1078391663
osmacc_720523525,osmacc_1078391663
