cluster_id,n_nodes,n_edges,density,cluster_centralisation
fest_Q16129946,1,0.0,,
fest_Q6735005,1,0.0,,
fest_Q64211249,1,0.0,,
fest_Q64211319,1,0.0,,
fest_Q28164192,1,0.0,,
fest_Q28455188,1,0.0,,
fest_Q139270224,1,0.0,,
fest_Q4328104,1,0.0,,
fest_Q11408956,1,0.0,,
fest_Q130552906,1,0.0,,
fest_Q64044545,1,0.0,,
fest_Q119478325,1,0.0,,
fest_Q12699415,1,0.0,,
fest_Q139737336,1,0.0,,
fest_Q112615487,1,0.0,,
fest_Q14923361,1,0.0,,
fest_Q3284468,1,0.0,,
fest_Q13067088,1,0.0,,
fest_Q111154718,1,0.0,,
fest_Q25230902,1,0.0,,
fest_Q63191908,1,0.0,,
fest_Q108378484,1,0.0,,
fest_Q111962775,1,0.0,,
fest_Q108532649,1,0.0,,
fest_Q108403159,1,0.0,,
fest_Q115236302,1,0.0,,
fest_Q136417013,1,0.0,,
fest_Q7973217,1,0.0,,
fest_Q64692754,1,0.0,,
fest_Q125122112,1,0.0,,
fest_Q11691494,1,0.0,,
fest_Q127417512,1,0.0,,
fest_Q7209223,1,0.0,,
fest_Q17098395,1,0.0,,
fest_Q23310072,1,0.0,,
fest_Q23660811,1,0.0,,
fest_Q18128993,1,0.0,,
fest_Q85803189,1,0.0,,
fest_Q18351126,1,0.0,,
fest_Q106572611,1,0.0,,
fest_Q13416957,1,0.0,,
fest_Q6349666,1,0.0,,
fest_Q17103578,1,0.0,,
fest_Q19885745,1,0.0,,
fest_Q111967009,1,0.0,,
fest_Q11174917,1,0.0,,
fest_Q135422460,1,0.0,,
fest_Q10788643,1,0.0,,
fest_Q138323197,1,0.0,,
fest_Q121144392,1,0.0,,
fest_Q118781101,1,0.0,,
fest_Q125661229,1,0.0,,
fest_Q117087542,1,0.0,,
fest_Q545584,1,0.0,,
fest_Q8048120,1,0.0,,
fest_Q106957967,1,0.0,,
fest_Q6168804,1,0.0,,
fest_Q135317660,1,0.0,,
fest_Q108816476,1,0.0,,
fest_Q117599785,1,0.0,,
fest_Q21042070,1,0.0,,
fest_Q3660978,1,0.0,,
fest_Q3910732,1,0.0,,
fest_Q3566356,1,0.0,,
fest_Q4900574,1,0.0,,
fest_Q6382557,1,0.0,,
fest_Q124328397,1,0.0,,
fest_Q4765082,1,0.0,,
fest_Q1068874,1,0.0,,
fest_Q6414080,1,0.0,,
fest_Q6087591,1,0.0,,
