cluster_id,n_nodes,n_edges,density,cluster_centralisation
np_Q31866601,1,0.0,,
np_Q50348694,1,0.0,,
np_Q108074112,1,0.0,,
np_Q12766974,1,0.0,,
np_Q10431948,1,0.0,,
np_Q18290506,1,0.0,,
np_Q18332125,1,0.0,,
ta_Q3633776,1,0.0,,
osm_1292317440,1,0.0,,
osm_1432335008,1,0.0,,
osm_3950323926,1,0.0,,
osm_4209580397,1,0.0,,
osm_152034466,1,0.0,,
osm_356827010,1,0.0,,
osm_292757831,1,0.0,,
osm_3828444168,1,0.0,,
osm_2753614744,1,0.0,,
osm_200530185,1,0.0,,
osm_2985855769,1,0.0,,
osm_358729480,1,0.0,,
osm_357467250,1,0.0,,
osm_23856543,1,0.0,,
osm_2275759407,1,0.0,,
osm_3403866806,1,0.0,,
osm_6013343785,1,0.0,,
osm_4916574805,1,0.0,,
osm_5202494204,1,0.0,,
osm_3133470555,1,0.0,,
osm_2514300244,1,0.0,,
osm_6276777810,1,0.0,,
osm_479108851,1,0.0,,
osm_3086664850,1,0.0,,
osm_5417223321,1,0.0,,
osm_572541019,1,0.0,,
osm_1603302328,1,0.0,,
osm_6447307585,1,0.0,,
np_Q110814525,1,0.0,,
np_Q19373895,1,0.0,,
np_Q18334242,1,0.0,,
ta_Q7086949,1,0.0,,
ta_Q2047023,1,0.0,,
ta_Q1643087,1,0.0,,
ta_Q6807341,1,0.0,,
osm_1669111106,1,0.0,,
osm_354235358,1,0.0,,
osm_707147449,1,0.0,,
osm_301997963,1,0.0,,
osm_3447158605,1,0.0,,
osm_10744184745,1,0.0,,
osm_2463969929,1,0.0,,
osm_4243720589,1,0.0,,
osm_3373936577,1,0.0,,
osm_1209263126,1,0.0,,
osm_905023959,1,0.0,,
osm_11482092459,1,0.0,,
osm_4761965355,1,0.0,,
osm_4624328220,1,0.0,,
osm_11511374044,1,0.0,,
osm_5734100522,1,0.0,,
osm_7139416963,1,0.0,,
osm_359007349,1,0.0,,
np_Q123862944,1,0.0,,
np_Q15838244,1,0.0,,
np_Q19391272,1,0.0,,
np_Q30015547,1,0.0,,
np_Q30016915,1,0.0,,
np_Q30020924,1,0.0,,
np_Q112764177,1,0.0,,
np_Q16503497,1,0.0,,
np_Q29580007,1,0.0,,
ta_Q5886471,1,0.0,,
ta_Q1083084,1,0.0,,
ta_Q27666957,1,0.0,,
osm_2911187092,1,0.0,,
osm_12800339302,1,0.0,,
osm_2619651119,1,0.0,,
osm_2659421882,1,0.0,,
osm_305465151,1,0.0,,
osm_432373536,1,0.0,,
osm_4621597290,1,0.0,,
osm_357970647,1,0.0,,
osm_484283751,1,0.0,,
osm_6484346134,1,0.0,,
osm_6587899434,1,0.0,,
osm_6845260539,1,0.0,,
osm_358948896,1,0.0,,
osm_10233601817,1,0.0,,
osm_359292489,1,0.0,,
osm_358043316,1,0.0,,
osm_5640294921,1,0.0,,
osm_358709484,1,0.0,,
osm_5176836822,1,0.0,,
osm_2287625876,1,0.0,,
osm_1180204594,1,0.0,,
osm_4456268992,1,0.0,,
osm_11644854558,1,0.0,,
osm_5396323595,1,0.0,,
osm_3805821375,1,0.0,,
osm_357781966,1,0.0,,
np_Q108143796,1,0.0,,
np_Q97446360,1,0.0,,
np_Q50327472,1,0.0,,
np_Q108074099,1,0.0,,
np_Q30019046,1,0.0,,
np_Q20860365,1,0.0,,
ta_Q812655,1,0.0,,
ta_Q1836032,1,0.0,,
osm_6413896185,1,0.0,,
osm_432090195,1,0.0,,
osm_1461545695,1,0.0,,
osm_1251181599,1,0.0,,
osm_356821635,1,0.0,,
osm_4757088429,1,0.0,,
osm_4489080290,1,0.0,,
osm_1653511442,1,0.0,,
osm_3891172586,1,0.0,,
osm_249719606,1,0.0,,
osm_2507243458,1,0.0,,
osm_8732179986,1,0.0,,
osm_2352835776,1,0.0,,
osm_669902261,1,0.0,,
osm_1239898698,1,0.0,,
osm_1986768390,1,0.0,,
osm_1093862682,1,0.0,,
osm_3189511755,1,0.0,,
osm_246285579,1,0.0,,
osm_389780937,1,0.0,,
osm_291860349,1,0.0,,
osm_10996626911,1,0.0,,
osm_4865413978,1,0.0,,
osm_925073636,1,0.0,,
osm_5829731087,1,0.0,,
np_Q50350477,1,0.0,,
np_Q30015270,1,0.0,,
np_Q991234,1,0.0,,
np_Q32028045,1,0.0,,
np_Q10509769,1,0.0,,
np_Q10655535,1,0.0,,
ta_Q4150539,1,0.0,,
ta_Q14705179,1,0.0,,
ta_Q5123320,1,0.0,,
ta_Q1886105,1,0.0,,
osm_664948546,1,0.0,,
osm_459656857,1,0.0,,
osm_5693180316,1,0.0,,
osm_2123267207,1,0.0,,
osm_5325965315,1,0.0,,
osm_1697551341,1,0.0,,
osm_340495594,1,0.0,,
osm_3258693561,1,0.0,,
osm_333827835,1,0.0,,
osm_3622402355,1,0.0,,
osm_915510275,1,0.0,,
osm_8042899985,1,0.0,,
osm_7249306560,1,0.0,,
osm_1406566934,1,0.0,,
osm_408183418,1,0.0,,
osm_11458109511,1,0.0,,
osm_1968358387,1,0.0,,
osm_2432321519,1,0.0,,
osm_380036501,1,0.0,,
osm_357732701,1,0.0,,
osm_273188180,1,0.0,,
osm_1016317399,1,0.0,,
osm_8151683407,1,0.0,,
osm_1282219152,1,0.0,,
osm_5381238925,1,0.0,,
osm_1164529192,1,0.0,,
osm_1688452601,1,0.0,,
osm_1932354167,1,0.0,,
osm_11952201893,1,0.0,,
osm_915926207,1,0.0,,
osm_6954518151,1,0.0,,
osm_1619840956,1,0.0,,
osm_1651226651,1,0.0,,
osm_5926541191,1,0.0,,
osm_540918714,1,0.0,,
np_Q1164803,1,0.0,,
np_Q2351273,1,0.0,,
np_Q13725711,1,0.0,,
np_Q17779197,1,0.0,,
np_Q2625471,1,0.0,,
np_Q138603947,1,0.0,,
np_Q136551026,1,0.0,,
ta_Q5600121,1,0.0,,
ta_Q1202019,1,0.0,,
ta_Q16645523,1,0.0,,
osm_358238091,1,0.0,,
osm_1497215542,1,0.0,,
osm_358616293,1,0.0,,
osm_4294060393,1,0.0,,
osm_358952573,1,0.0,,
osm_602271572,1,0.0,,
osm_410644220,1,0.0,,
osm_6018677,1,0.0,,
osm_96061768,1,0.0,,
osm_356753765,1,0.0,,
osm_357924343,1,0.0,,
osm_1360100055,1,0.0,,
osm_318796239,1,0.0,,
osm_432386634,1,0.0,,
osm_358392769,1,0.0,,
osm_1320781496,1,0.0,,
osm_5043560122,1,0.0,,
osm_39159237,1,0.0,,
osm_2583177127,1,0.0,,
osm_3569927543,1,0.0,,
osm_5275272621,1,0.0,,
osm_2378870983,1,0.0,,
osm_847926078,1,0.0,,
osm_5753881400,1,0.0,,
osm_774612996,1,0.0,,
osm_1901344153,1,0.0,,
osm_1076967296,1,0.0,,
osm_725150223,1,0.0,,
np_Q95209595,1,0.0,,
np_Q30017743,1,0.0,,
np_Q30021305,1,0.0,,
np_Q2359498,1,0.0,,
np_Q24197147,1,0.0,,
np_Q860621,1,0.0,,
np_Q16632683,1,0.0,,
osm_5880883097,1,0.0,,
osm_358720061,1,0.0,,
osm_400898728,1,0.0,,
osm_364144941,1,0.0,,
osm_356819744,1,0.0,,
osm_6476430953,1,0.0,,
osm_441922528,1,0.0,,
osm_448011969,1,0.0,,
osm_6303562740,1,0.0,,
osm_697569349,1,0.0,,
osm_8403357318,1,0.0,,
osm_359285734,1,0.0,,
osm_140332422,1,0.0,,
osm_2787767073,1,0.0,,
osm_7538414487,1,0.0,,
osm_9826635945,1,0.0,,
osm_1597534046,1,0.0,,
osm_358729437,1,0.0,,
osm_11225322167,1,0.0,,
osm_736512807,1,0.0,,
osm_2332676893,1,0.0,,
osm_1373711226,1,0.0,,
osm_7138478837,1,0.0,,
osm_1287127376,1,0.0,,
osm_4359484492,1,0.0,,
osm_3383875159,1,0.0,,
osm_4952092422,1,0.0,,
osm_1809031870,1,0.0,,
osm_919737129,1,0.0,,
osm_276656230,1,0.0,,
np_Q16386683,1,0.0,,
np_Q22469610,1,0.0,,
np_Q2916832,1,0.0,,
np_Q28920271,1,0.0,,
np_Q50144931,1,0.0,,
np_Q30019108,1,0.0,,
np_Q17265745,1,0.0,,
np_Q24233886,1,0.0,,
ta_Q786387,1,0.0,,
ta_Q1630905,1,0.0,,
ta_Q55652966,1,0.0,,
osm_6030649485,1,0.0,,
osm_235769260,1,0.0,,
osm_692173784,1,0.0,,
osm_2678620816,1,0.0,,
osm_9028127523,1,0.0,,
osm_358701292,1,0.0,,
osm_2595394300,1,0.0,,
osm_781366090,1,0.0,,
osm_2143264756,1,0.0,,
osm_359002325,1,0.0,,
osm_365477619,1,0.0,,
osm_11893086269,1,0.0,,
osm_3788880789,1,0.0,,
osm_4770871062,1,0.0,,
osm_1011897688,1,0.0,,
osm_280771623,1,0.0,,
osm_3682328783,1,0.0,,
osm_4553851295,1,0.0,,
osm_5654914029,1,0.0,,
osm_559457013,1,0.0,,
osm_1729052307,1,0.0,,
osm_5024372,1,0.0,,
osm_1182747063,1,0.0,,
osm_1575420621,1,0.0,,
osm_5080824816,1,0.0,,
osm_494222559,1,0.0,,
np_Q1608651,1,0.0,,
np_Q98106187,1,0.0,,
np_Q30021687,1,0.0,,
np_Q10672581,1,0.0,,
np_Q18923357,1,0.0,,
np_Q30159461,1,0.0,,
np_Q1673711,1,0.0,,
np_Q2228626,1,0.0,,
np_Q39045412,1,0.0,,
ta_Q3564238,1,0.0,,
ta_Q1415440,1,0.0,,
ta_Q1132636,1,0.0,,
ta_Q24970331,1,0.0,,
osm_5429748921,1,0.0,,
osm_4642076847,1,0.0,,
osm_3712223388,1,0.0,,
osm_12582321707,1,0.0,,
osm_313942028,1,0.0,,
osm_357283925,1,0.0,,
osm_358753811,1,0.0,,
osm_689541497,1,0.0,,
osm_33377799,1,0.0,,
osm_4808056822,1,0.0,,
osm_356880442,1,0.0,,
osm_358391032,1,0.0,,
osm_4828202223,1,0.0,,
osm_5076642514,1,0.0,,
osm_4462598426,1,0.0,,
osm_357352134,1,0.0,,
osm_357373613,1,0.0,,
osm_357772894,1,0.0,,
osm_5359322265,1,0.0,,
osm_12112290164,1,0.0,,
osm_5938247525,1,0.0,,
osm_5656510923,1,0.0,,
osm_6390456300,1,0.0,,
osm_2485466137,1,0.0,,
osm_919885420,1,0.0,,
osm_1236335634,1,0.0,,
np_Q1194178,1,0.0,,
np_Q457324,1,0.0,,
np_Q27193923,1,0.0,,
np_Q108565569,1,0.0,,
np_Q1783891,1,0.0,,
np_Q10611591,1,0.0,,
np_Q111915815,1,0.0,,
ta_Q570442,1,0.0,,
osm_1425035684,1,0.0,,
osm_534878299,1,0.0,,
osm_526585256,1,0.0,,
osm_5025142622,1,0.0,,
osm_5149449502,1,0.0,,
osm_835625612,1,0.0,,
osm_249546702,1,0.0,,
osm_1278779835,1,0.0,,
osm_2904578707,1,0.0,,
osm_564188119,1,0.0,,
osm_486098002,1,0.0,,
osm_4200473789,1,0.0,,
osm_12861644998,1,0.0,,
osm_5191456672,1,0.0,,
osm_2278107290,1,0.0,,
osm_376715478,1,0.0,,
osm_10792819584,1,0.0,,
osm_357813396,1,0.0,,
osm_7844162654,1,0.0,,
osm_4382582592,1,0.0,,
osm_2468942271,1,0.0,,
osm_1779054476,1,0.0,,
osm_354136525,1,0.0,,
osm_2099989904,1,0.0,,
osm_358732864,1,0.0,,
osm_4396980989,1,0.0,,
osm_4763636588,1,0.0,,
osm_4038535042,1,0.0,,
osm_1534651319,1,0.0,,
osm_4370377390,1,0.0,,
osm_5627984343,1,0.0,,
np_Q4778813,1,0.0,,
np_Q18291053,1,0.0,,
ta_Q643453,1,0.0,,
ta_Q4689671,1,0.0,,
osm_8166759889,1,0.0,,
osm_4815492944,1,0.0,,
osm_1445764669,1,0.0,,
osm_420190222,1,0.0,,
osm_505098319,1,0.0,,
osm_358283104,1,0.0,,
osm_694195896,1,0.0,,
osm_2940950797,1,0.0,,
osm_6810917885,1,0.0,,
osm_1186030236,1,0.0,,
osm_1439120956,1,0.0,,
osm_22791093,1,0.0,,
osm_356844541,1,0.0,,
osm_575821059,1,0.0,,
osm_1157615795,1,0.0,,
osm_1770445317,1,0.0,,
osm_4705647672,1,0.0,,
osm_5931592896,1,0.0,,
osm_4584540991,1,0.0,,
osm_597502942,1,0.0,,
osm_5288564221,1,0.0,,
osm_9409291180,1,0.0,,
osm_1129537770,1,0.0,,
osm_4371121521,1,0.0,,
np_Q26769826,1,0.0,,
np_Q4181072,1,0.0,,
ta_Q3947664,1,0.0,,
ta_Q11747212,1,0.0,,
osm_3631613976,1,0.0,,
osm_6076114085,1,0.0,,
osm_358368628,1,0.0,,
osm_437150946,1,0.0,,
osm_583816850,1,0.0,,
osm_10316756588,1,0.0,,
osm_354175179,1,0.0,,
osm_11577043499,1,0.0,,
osm_26406428,1,0.0,,
osm_4057360456,1,0.0,,
osm_469132405,1,0.0,,
osm_4424844693,1,0.0,,
osm_2897678954,1,0.0,,
osm_358035865,1,0.0,,
osm_1035160328,1,0.0,,
osm_5765453653,1,0.0,,
osm_392226737,1,0.0,,
osm_1716956400,1,0.0,,
osm_916392387,1,0.0,,
osm_1924402765,1,0.0,,
osm_358950307,1,0.0,,
osm_6227438185,1,0.0,,
osm_357731867,1,0.0,,
osm_3729987190,1,0.0,,
osm_9961836957,1,0.0,,
osm_6180577689,1,0.0,,
osm_1152554613,1,0.0,,
osm_1225168321,1,0.0,,
osm_5938997734,1,0.0,,
osm_6792365986,1,0.0,,
np_Q7076009,1,0.0,,
np_Q98851240,1,0.0,,
np_Q14915623,1,0.0,,
np_Q588841,1,0.0,,
ta_Q8018955,1,0.0,,
ta_Q2398527,1,0.0,,
ta_Q1970159,1,0.0,,
ta_Q1014484,1,0.0,,
osm_7797884385,1,0.0,,
osm_2432489900,1,0.0,,
osm_260586753,1,0.0,,
osm_1278604907,1,0.0,,
osm_1659407736,1,0.0,,
osm_358277454,1,0.0,,
osm_1258130716,1,0.0,,
osm_368861317,1,0.0,,
osm_4395837190,1,0.0,,
osm_4758897022,1,0.0,,
osm_9207850127,1,0.0,,
osm_6813411886,1,0.0,,
osm_5068108021,1,0.0,,
osm_2443918388,1,0.0,,
osm_461456678,1,0.0,,
osm_1888494664,1,0.0,,
osm_358731063,1,0.0,,
osm_358040077,1,0.0,,
osm_1769044305,1,0.0,,
osm_1915758216,1,0.0,,
osm_526156996,1,0.0,,
osm_112569551,1,0.0,,
osm_358724644,1,0.0,,
osm_620383515,1,0.0,,
osm_1269831728,1,0.0,,
osm_3089626472,1,0.0,,
osm_639666669,1,0.0,,
osm_4347196219,1,0.0,,
osm_4878086520,1,0.0,,
osm_358738142,1,0.0,,
osm_701434961,1,0.0,,
osm_1084852443,1,0.0,,
osm_3400284674,1,0.0,,
osm_420545234,1,0.0,,
osm_3230178761,1,0.0,,
osm_7879682427,1,0.0,,
osm_6429441185,1,0.0,,
osm_4566692890,1,0.0,,
osm_9043896211,1,0.0,,
osm_601583772,1,0.0,,
osm_7824216617,1,0.0,,
np_Q55573453,1,0.0,,
np_Q30021059,1,0.0,,
np_Q20901855,1,0.0,,
np_Q10562850,1,0.0,,
ta_Q1810578,1,0.0,,
ta_Q11871619,1,0.0,,
osm_12556631132,1,0.0,,
osm_890516531,1,0.0,,
osm_358248175,1,0.0,,
osm_12051011854,1,0.0,,
osm_504002234,1,0.0,,
osm_286363835,1,0.0,,
osm_5230966786,1,0.0,,
osm_407679207,1,0.0,,
osm_357944198,1,0.0,,
osm_451735974,1,0.0,,
osm_6796792358,1,0.0,,
osm_11166750645,1,0.0,,
osm_5207987703,1,0.0,,
osm_1431812013,2,1.0,1.0,
osm_526426230,2,1.0,1.0,
osm_357610964,2,1.0,1.0,
osm_2491628079,2,1.0,1.0,
osm_13524845802,2,1.0,1.0,
osm_2095348026,2,1.0,1.0,
osm_724762999,2,1.0,1.0,
osm_32122120,2,1.0,1.0,
osm_354230411,2,1.0,1.0,
osm_4244618990,2,1.0,1.0,
osm_4383658293,2,1.0,1.0,
osm_357781165,2,1.0,1.0,
osm_288880174,2,1.0,1.0,
osm_11205414438,4,6.0,1.0,0.0
osm_363640664,2,1.0,1.0,
osm_5868272047,2,1.0,1.0,
osm_357263801,2,1.0,1.0,
osm_5597007021,2,1.0,1.0,
osm_2103678506,2,1.0,1.0,
osm_431766435,2,1.0,1.0,
osm_357769944,2,1.0,1.0,
osm_569080235,2,1.0,1.0,
osm_2316767428,2,1.0,1.0,
osm_358724524,1,0.0,,
osm_358382102,1,0.0,,
osm_5691965121,1,0.0,,
osm_286671760,1,0.0,,
osm_4683189494,1,0.0,,
osm_12623330062,1,0.0,,
osm_7280731940,1,0.0,,
osm_5918148060,1,0.0,,
osm_4574605989,1,0.0,,
osm_836799067,1,0.0,,
osm_4741597137,1,0.0,,
osm_1466734341,1,0.0,,
osm_4582405989,1,0.0,,
np_Q139540261,1,0.0,,
np_Q3803279,1,0.0,,
np_Q12773975,1,0.0,,
np_Q31913818,1,0.0,,
np_Q11056285,1,0.0,,
np_Q17218460,1,0.0,,
np_Q4697534,1,0.0,,
ta_Q5681113,1,0.0,,
ta_Q106878498,1,0.0,,
ta_Q6818306,1,0.0,,
osm_358680221,1,0.0,,
osm_445395623,1,0.0,,
osm_199269662,1,0.0,,
osm_306114295,1,0.0,,
osm_356838637,1,0.0,,
osm_358662102,1,0.0,,
osm_182987843,1,0.0,,
osm_2636963768,1,0.0,,
osm_7178393485,1,0.0,,
osm_4081086362,1,0.0,,
osm_2494695346,1,0.0,,
osm_357289515,1,0.0,,
osm_357375790,1,0.0,,
osm_447356044,1,0.0,,
osm_4757681304,1,0.0,,
osm_3129479545,1,0.0,,
osm_614709247,1,0.0,,
osm_2625735283,1,0.0,,
osm_334278856,1,0.0,,
osm_2749712754,1,0.0,,
osm_820986779,1,0.0,,
np_Q113523,1,0.0,,
np_Q799012,1,0.0,,
np_Q46516368,1,0.0,,
np_Q112333753,1,0.0,,
np_Q2753067,1,0.0,,
np_Q11999896,1,0.0,,
np_Q19376606,1,0.0,,
np_Q30015354,1,0.0,,
np_Q484112,1,0.0,,
np_Q7755889,1,0.0,,
ta_Q19406901,1,0.0,,
ta_Q20432529,1,0.0,,
ta_Q853666,1,0.0,,
ta_Q22947783,1,0.0,,
osm_7731791185,1,0.0,,
osm_4470669800,1,0.0,,
osm_4472516514,1,0.0,,
osm_12728406144,1,0.0,,
osm_254949231,1,0.0,,
osm_2361338113,1,0.0,,
osm_1261202464,1,0.0,,
osm_4948300521,1,0.0,,
osm_358733959,1,0.0,,
osm_9192845446,1,0.0,,
osm_748770421,1,0.0,,
osm_1212075249,1,0.0,,
osm_271945366,1,0.0,,
osm_358729749,1,0.0,,
osm_1319641009,1,0.0,,
osm_1438184554,1,0.0,,
osm_7482777146,1,0.0,,
osm_357359157,1,0.0,,
osm_356817233,1,0.0,,
osm_356860731,1,0.0,,
osm_4557794591,1,0.0,,
osm_3562622311,1,0.0,,
osm_2949465495,1,0.0,,
osm_6851103985,1,0.0,,
osm_1924371997,1,0.0,,
osm_4806963459,1,0.0,,
osm_2052979247,1,0.0,,
osm_7474029286,1,0.0,,
osm_4103328989,1,0.0,,
osm_1725469937,1,0.0,,
osm_922881260,1,0.0,,
np_Q12003851,1,0.0,,
ta_Q10333549,1,0.0,,
ta_Q5230430,1,0.0,,
ta_Q7604501,1,0.0,,
ta_Q61968446,1,0.0,,
osm_802869969,1,0.0,,
osm_5132717322,1,0.0,,
osm_753692837,1,0.0,,
osm_355500002,1,0.0,,
osm_494610824,1,0.0,,
osm_368634325,1,0.0,,
osm_2984750704,1,0.0,,
osm_353942196,1,0.0,,
osm_35566455,1,0.0,,
osm_1124830061,1,0.0,,
osm_5403521121,1,0.0,,
osm_4211790891,1,0.0,,
osm_5320460834,1,0.0,,
osm_3408385455,1,0.0,,
osm_10222455064,1,0.0,,
osm_6346220450,1,0.0,,
osm_3231442638,1,0.0,,
osm_1203356019,1,0.0,,
osm_857054405,1,0.0,,
osm_4617497292,1,0.0,,
osm_6873348287,1,0.0,,
osm_4017781528,1,0.0,,
osm_6540550772,1,0.0,,
osm_9951312046,1,0.0,,
np_Q139540478,1,0.0,,
np_Q11994360,1,0.0,,
np_Q12716288,1,0.0,,
np_Q30020191,1,0.0,,
np_Q24068365,1,0.0,,
np_Q19977979,1,0.0,,
np_Q30157843,1,0.0,,
ta_Q1364353,1,0.0,,
ta_Q4343055,1,0.0,,
ta_Q28381828,1,0.0,,
ta_Q17553840,1,0.0,,
ta_Q1364581,1,0.0,,
osm_1597532368,1,0.0,,
osm_4421009424,1,0.0,,
osm_285840132,1,0.0,,
osm_358262558,1,0.0,,
osm_3400395577,1,0.0,,
osm_965893195,1,0.0,,
osm_1195494969,1,0.0,,
osm_7495177315,1,0.0,,
osm_316514588,1,0.0,,
osm_8920366853,1,0.0,,
osm_12852241642,1,0.0,,
osm_197585796,1,0.0,,
osm_367139185,1,0.0,,
osm_5692089221,1,0.0,,
osm_659629116,1,0.0,,
osm_2149890364,1,0.0,,
osm_356812948,1,0.0,,
osm_7907287737,1,0.0,,
osm_358721394,1,0.0,,
osm_1489738662,1,0.0,,
osm_9318133209,1,0.0,,
osm_7597991972,1,0.0,,
osm_2521166652,1,0.0,,
osm_1872020556,1,0.0,,
osm_1476538552,1,0.0,,
osm_1776909431,1,0.0,,
osm_425159964,1,0.0,,
osm_8336448618,1,0.0,,
osm_4985120030,1,0.0,,
osm_4772283489,1,0.0,,
osm_2359413304,1,0.0,,
osm_5650148140,1,0.0,,
np_Q10359752,1,0.0,,
np_Q16897354,1,0.0,,
ta_Q16763710,1,0.0,,
ta_Q14687435,1,0.0,,
ta_Q14956420,1,0.0,,
osm_12897980964,1,0.0,,
osm_2482528387,1,0.0,,
osm_461969768,1,0.0,,
osm_368734433,1,0.0,,
osm_4541170291,1,0.0,,
osm_357781650,1,0.0,,
osm_1571683688,1,0.0,,
osm_1335374814,1,0.0,,
osm_5456354521,1,0.0,,
osm_571800133,1,0.0,,
osm_356725274,1,0.0,,
osm_370690178,1,0.0,,
osm_1665552989,1,0.0,,
osm_3687296527,1,0.0,,
osm_2400157190,1,0.0,,
osm_357980718,1,0.0,,
osm_358733922,1,0.0,,
osm_621974434,1,0.0,,
osm_744460356,1,0.0,,
osm_353929945,1,0.0,,
osm_4551512917,1,0.0,,
osm_734862050,1,0.0,,
osm_4640203708,1,0.0,,
osm_711872543,1,0.0,,
osm_6861462386,1,0.0,,
osm_11140027666,1,0.0,,
osm_4039760753,1,0.0,,
osm_5093668548,1,0.0,,
osm_358084766,1,0.0,,
osm_1350996697,1,0.0,,
osm_2447810220,1,0.0,,
osm_3897035991,1,0.0,,
osm_3123637934,1,0.0,,
osm_457588114,1,0.0,,
osm_4991868319,1,0.0,,
osm_5614997427,1,0.0,,
osm_1259587250,1,0.0,,
osm_2603119774,1,0.0,,
osm_394139685,1,0.0,,
osm_1820042928,1,0.0,,
np_Q106569880,1,0.0,,
np_Q108075086,1,0.0,,
np_Q126364684,1,0.0,,
ta_Q484911,1,0.0,,
osm_5849517987,1,0.0,,
osm_4264428389,1,0.0,,
osm_5638027279,1,0.0,,
osm_4599337392,1,0.0,,
osm_244488453,1,0.0,,
osm_2524398156,1,0.0,,
osm_2197267036,1,0.0,,
osm_357465728,1,0.0,,
osm_11582352744,1,0.0,,
osm_519401182,1,0.0,,
osm_4463628192,1,0.0,,
osm_1239564771,1,0.0,,
osm_358971199,1,0.0,,
osm_2939570858,1,0.0,,
osm_319635445,1,0.0,,
osm_332118767,1,0.0,,
osm_1407148826,1,0.0,,
osm_356550327,1,0.0,,
osm_1772934740,1,0.0,,
osm_9603306066,1,0.0,,
osm_9765958262,1,0.0,,
osm_443188816,1,0.0,,
osm_358757384,1,0.0,,
osm_4344414458,1,0.0,,
osm_126875865,1,0.0,,
osm_9972439817,1,0.0,,
osm_5302666024,1,0.0,,
osm_3656905719,1,0.0,,
osm_5189904297,1,0.0,,
osm_6908200987,1,0.0,,
osm_4915712021,1,0.0,,
osm_544426364,1,0.0,,
osm_1887968179,1,0.0,,
np_Q3334361,1,0.0,,
np_Q5597433,1,0.0,,
np_Q30018476,1,0.0,,
np_Q30021899,1,0.0,,
np_Q20860597,1,0.0,,
np_Q491567,1,0.0,,
np_Q12294856,1,0.0,,
np_Q11675374,1,0.0,,
ta_Q5884916,1,0.0,,
ta_Q1408988,1,0.0,,
ta_Q1475679,1,0.0,,
osm_1128107854,1,0.0,,
osm_2008666598,1,0.0,,
osm_5117465337,1,0.0,,
osm_727795295,1,0.0,,
osm_2007071434,1,0.0,,
osm_357558174,1,0.0,,
osm_357468571,1,0.0,,
osm_735098959,1,0.0,,
osm_4663488905,1,0.0,,
osm_597111940,1,0.0,,
osm_13436396901,1,0.0,,
osm_1435052485,1,0.0,,
osm_3134129009,1,0.0,,
osm_11940385877,1,0.0,,
osm_2522316102,1,0.0,,
osm_654013435,1,0.0,,
osm_1634727293,1,0.0,,
osm_3165980140,1,0.0,,
osm_1892338991,1,0.0,,
osm_358835950,1,0.0,,
osm_10862371028,1,0.0,,
osm_386172705,1,0.0,,
osm_907321618,1,0.0,,
osm_322846983,1,0.0,,
osm_6659815085,1,0.0,,
osm_3402933789,1,0.0,,
osm_1554736264,1,0.0,,
osm_469093588,1,0.0,,
osm_9236065617,1,0.0,,
osm_1384336537,1,0.0,,
np_Q17748478,1,0.0,,
np_Q63432282,1,0.0,,
np_Q10712074,1,0.0,,
np_Q18292493,1,0.0,,
ta_Q259912,1,0.0,,
osm_4128214356,1,0.0,,
osm_358708929,1,0.0,,
osm_310193623,1,0.0,,
osm_357769242,1,0.0,,
osm_357774493,1,0.0,,
osm_486692408,1,0.0,,
osm_401533515,1,0.0,,
osm_268556594,1,0.0,,
osm_2768542264,1,0.0,,
osm_5768279457,1,0.0,,
osm_249855776,1,0.0,,
osm_359290970,1,0.0,,
osm_1190829692,1,0.0,,
osm_10739836900,1,0.0,,
osm_381958334,1,0.0,,
osm_2637698437,1,0.0,,
osm_11158556613,1,0.0,,
osm_1574077682,1,0.0,,
osm_458800164,1,0.0,,
osm_12159545701,1,0.0,,
osm_7811004801,1,0.0,,
osm_5404389221,1,0.0,,
osm_4589102934,1,0.0,,
osm_2292906592,1,0.0,,
osm_5084764323,1,0.0,,
osm_11989505011,1,0.0,,
osm_6200834486,1,0.0,,
osm_2488125591,1,0.0,,
osm_5193682493,1,0.0,,
osm_10680159140,1,0.0,,
osm_795323659,1,0.0,,
osm_1404397264,1,0.0,,
osm_1705807634,1,0.0,,
np_Q30015280,1,0.0,,
np_Q30019536,1,0.0,,
np_Q16502182,1,0.0,,
np_Q19819187,1,0.0,,
np_Q30106977,1,0.0,,
np_Q115693267,1,0.0,,
np_Q135552782,1,0.0,,
np_Q121046115,1,0.0,,
ta_Q3279516,1,0.0,,
ta_Q24239464,1,0.0,,
ta_Q4306384,1,0.0,,
ta_Q5221275,1,0.0,,
osm_4386798695,1,0.0,,
osm_8569219417,1,0.0,,
osm_4364290498,1,0.0,,
osm_1155176937,1,0.0,,
osm_6545702399,1,0.0,,
osm_2530972403,1,0.0,,
osm_4275486291,1,0.0,,
osm_353935041,1,0.0,,
osm_2429484084,1,0.0,,
osm_282314447,1,0.0,,
osm_359277329,1,0.0,,
osm_4452998291,1,0.0,,
osm_1423093071,1,0.0,,
osm_3328003855,1,0.0,,
osm_124049928,1,0.0,,
osm_2097353190,1,0.0,,
osm_4781705303,1,0.0,,
osm_8445876804,1,0.0,,
osm_731286165,1,0.0,,
osm_976411880,1,0.0,,
osm_324138580,1,0.0,,
osm_1205698491,1,0.0,,
osm_4947498021,1,0.0,,
osm_4546014150,1,0.0,,
osm_777119280,1,0.0,,
osm_4379590581,1,0.0,,
