clerical_match_score,found_by_blocking_rules,match_weight,match_probability,unique_id_l,unique_id_r,name_clean_l,name_clean_r,gamma_name_clean,bf_name_clean,entity_type_l,entity_type_r,gamma_entity_type,bf_entity_type,parent_id_l,parent_id_r,gamma_parent_id,bf_parent_id,lon_l,lon_r,lat_l,lat_r,gamma_lat_lon,bf_lat_lon,true_label_l,true_label_r,match_key
0.0,True,10.588412123518838,0.9993509347363688,dest_Q11341920,dest_Q3565077,brno-nový lískovec,brno-starý lískovec,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q14960,Q14960,1,150.9699899778013,16.559444444444,16.562222222222,49.177777777778,49.169166666667,3,517.2774252144781,1060,1073,2
0.0,True,8.5732442127009,0.9973814695593125,dest_Q16501841,dest_Q16502121,q16501841,q16502121,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q42800,Q42800,1,150.9699899778013,-43.902222,-43.950931690728,-19.892778,-19.909785817753,2,127.96686723419431,1210,1212,2
0.0,True,10.588412123518838,0.9993509347363688,dest_Q14687765,dest_Q25388960,lakeshore east,lake shore east,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q1297,Q1297,1,150.9699899778013,-87.6176,-87.6236587,41.886,41.8866036,3,517.2774252144781,1369,1358,2
0.0,True,8.5732442127009,0.9973814695593125,dest_Q110130652,dest_Q16903191,westfield,westside,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q5092,Q5092,1,150.9699899778013,-76.551388888889,-76.6217,39.359444444444,39.2928,2,127.96686723419431,432,435,2
0.0,True,8.391851867711217,0.9970316860764658,dest_Q11341664,dest_Q11342332,brno-jehnice,brno-černovice,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q14960,Q14960,1,150.9699899778013,16.596111111111,16.636944444444,49.271111111111,49.182777777778,1,112.84777517414746,1017,1068,2
0.0,True,8.5732442127009,0.9973814695593125,dest_Q2746762,dest_Q986328,near south side,near north side,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q1297,Q1297,1,150.9699899778013,-87.6247738,-87.632777777778,41.8566999,41.900555555556,2,127.96686723419431,1276,1258,2
0.0,True,8.5732442127009,0.9973814695593125,dest_Q3337593,dest_Q986328,near west side,near north side,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q1297,Q1297,1,150.9699899778013,-87.66672,-87.632777777778,41.88003,41.900555555556,2,127.96686723419431,1329,1258,2
0.0,True,10.588412123518838,0.9993509347363688,dest_Q139502161,dest_Q139502235,iddo maajinigeria,iddo padanigeria,1,61.20757575757581,City,City,1,3.220823256638474,Q3787,Q3787,1,150.9699899778013,7.23,7.225,9.18,9.175,3,517.2774252144781,249,213,2
0.0,True,5.530548980375864,0.9788240216920807,dest_Q60837805,dest_Q60838015,q60837805,q60838015,2,950.5176470588242,Neighborhood,Neighborhood,1,3.220823256638474,Q1903,Q1903,1,150.9699899778013,15.0852883,,37.4968973,,-1,1.0,1485,1458,2
0.0,True,8.5732442127009,0.9973814695593125,dest_Q109941453,dest_Q8032346,woodmere,woodberry,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q5092,Q5092,1,150.9699899778013,-76.6877,-76.6435,39.3453,39.3316,2,127.96686723419431,473,345,2
0.0,True,8.391851867711217,0.9970316860764658,dest_Q16628493,dest_Q7413476,san pablo,san blas,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q2933,Q2933,1,150.9699899778013,-57.578757,-57.536215537444,-25.324985,-25.241591516225,1,112.84777517414746,196,123,2
0.0,True,8.391851867711217,0.9970316860764658,dest_Q11341664,dest_Q2925833,brno-jehnice,brno-bohunice,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q14960,Q14960,1,150.9699899778013,16.596111111111,16.579166666667,49.271111111111,49.169444444444,1,112.84777517414746,1017,1046,2
0.0,True,8.5732442127009,0.9973814695593125,dest_Q11341603,dest_Q2925833,brno-chrlice,brno-bohunice,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q14960,Q14960,1,150.9699899778013,16.652777777778,16.579166666667,49.134166666667,49.169444444444,2,127.96686723419431,1035,1046,2
0.0,True,8.5732442127009,0.9973814695593125,dest_Q10816603,dest_Q11341955,brno-komín,brno-ořešín,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q14960,Q14960,1,150.9699899778013,16.554166666667,16.607222222222,49.220555555556,49.276666666667,2,127.96686723419431,1063,1036,2
0.0,True,8.391851867711217,0.9970316860764658,dest_Q47005403,dest_Q96144600,ailoklaran,ailoc laran hera,1,61.20757575757581,Neighborhood,Neighborhood,1,3.220823256638474,Q9310,Q9310,1,150.9699899778013,125.56,125.68388888889,-8.5647222222222,-8.5469444444444,1,112.84777517414746,2490,2574,2
