cluster_id,n_nodes,n_edges,density,cluster_centralisation
osmacc_298708807,1,0.0,,
osmacc_4217286689,1,0.0,,
osmacc_1538400245,1,0.0,,
osmacc_1493724160,1,0.0,,
osmacc_1806961625,1,0.0,,
osmacc_225342482,1,0.0,,
osmacc_11465270535,1,0.0,,
osmacc_935429094,1,0.0,,
osmacc_3247298779,1,0.0,,
osmacc_2053631345,1,0.0,,
osmacc_12285153720,1,0.0,,
osmacc_5179399824,1,0.0,,
osmacc_4772198321,1,0.0,,
osmacc_12982848770,1,0.0,,
osmacc_6525699385,1,0.0,,
osmacc_7313771595,1,0.0,,
osmacc_5365523925,1,0.0,,
osmacc_960409730,1,0.0,,
osmacc_11958450040,1,0.0,,
osmacc_2989218548,1,0.0,,
osmacc_4140747406,1,0.0,,
osmacc_13413944890,1,0.0,,
osmacc_7022870264,1,0.0,,
osmacc_10638430625,1,0.0,,
osmacc_232702344,1,0.0,,
osmacc_479074417,1,0.0,,
osmacc_9367741717,1,0.0,,
osmacc_189938897,1,0.0,,
osmacc_3294718109,1,0.0,,
osmacc_4611699207,1,0.0,,
osmacc_4246032665,1,0.0,,
osmacc_13801754310,1,0.0,,
osmacc_1351588864,3,3.0,1.0,0.0
osmacc_1001836833,27,87.0,0.24786324786324787,0.18923076923076923
osmacc_2898949678,2,1.0,1.0,
osmacc_1859437985,3,3.0,1.0,0.0
osmacc_3370833774,5,10.0,1.0,0.0
osmacc_235772273,4,6.0,1.0,0.0
osmacc_1132988646,7,12.0,0.5714285714285714,0.36666666666666664
osmacc_12136449609,5,7.0,0.7,0.5
osmacc_1276020230,10,45.0,1.0,0.0
osmacc_1438344840,2,1.0,1.0,
osmacc_2395646702,8,28.0,1.0,0.0
osmacc_4536476541,3,2.0,0.6666666666666666,1.0
osmacc_1095685549,11,26.0,0.4727272727272727,0.2777777777777778
osmacc_10834208551,3,3.0,1.0,0.0
osmacc_361224692,2,1.0,1.0,
osmacc_10814302018,3,3.0,1.0,0.0
osmacc_12458472291,4,3.0,0.5,0.3333333333333333
osmacc_5174243922,5,10.0,1.0,0.0
osmacc_1549975320,5,10.0,1.0,0.0
osmacc_1692161642,11,13.0,0.23636363636363636,0.4444444444444444
osmacc_1577711340,12,35.0,0.5303030303030303,0.23636363636363636
osmacc_2352262193,3,3.0,1.0,0.0
osmacc_2038245486,3,3.0,1.0,0.0
osmacc_4319138491,3,3.0,1.0,0.0
osmacc_1487934950,7,21.0,1.0,0.0
osmacc_12297358802,2,1.0,1.0,
osmacc_6417772986,2,1.0,1.0,
osmacc_2757015589,3,3.0,1.0,0.0
osmacc_326653680,2,1.0,1.0,
osmacc_6577465153,2,1.0,1.0,
osmacc_11155945352,25,79.0,0.2633333333333333,0.302536231884058
osmacc_1456699913,2,1.0,1.0,
osmacc_261379969,3,3.0,1.0,0.0
osmacc_2691062509,2,1.0,1.0,
osmacc_4286173301,2,1.0,1.0,
osmacc_2427172959,2,1.0,1.0,
osmacc_5537014223,2,1.0,1.0,
osmacc_5687205924,2,1.0,1.0,
osmacc_11896899299,5,10.0,1.0,0.0
osmacc_874430134,2,1.0,1.0,
osmacc_2286505686,3,2.0,0.6666666666666666,1.0
osmacc_368715292,1,0.0,,
osmacc_392371812,1,0.0,,
osmacc_7243486085,1,0.0,,
osmacc_5361419348,1,0.0,,
osmacc_12068322570,1,0.0,,
osmacc_5628693421,1,0.0,,
osmacc_11811745097,1,0.0,,
osmacc_4592077892,1,0.0,,
osmacc_1629895306,1,0.0,,
osmacc_5340908321,1,0.0,,
osmacc_3270112652,1,0.0,,
osmacc_5583645422,1,0.0,,
osmacc_1857877198,1,0.0,,
osmacc_1643356487,1,0.0,,
osmacc_2432037898,1,0.0,,
osmacc_4613493790,1,0.0,,
osmacc_3531617346,1,0.0,,
osmacc_108221335,1,0.0,,
osmacc_6731834885,1,0.0,,
osmacc_828602218,1,0.0,,
osmacc_6161549211,1,0.0,,
osmacc_6936063737,1,0.0,,
osmacc_854184908,1,0.0,,
osmacc_1167326842,1,0.0,,
osmacc_6948841489,1,0.0,,
osmacc_6028509910,1,0.0,,
osmacc_4199654572,1,0.0,,
osmacc_2779352216,1,0.0,,
osmacc_4784050821,1,0.0,,
osmacc_1206899305,1,0.0,,
osmacc_605011588,1,0.0,,
osmacc_4715776391,1,0.0,,
osmacc_7263218726,1,0.0,,
osmacc_433010159,1,0.0,,
osmacc_27562875,1,0.0,,
osmacc_12000305214,1,0.0,,
osmacc_1207128034,1,0.0,,
osmacc_1118204429,1,0.0,,
osmacc_709051641,1,0.0,,
osmacc_13051942405,1,0.0,,
osmacc_4762387865,1,0.0,,
osmacc_83917991,1,0.0,,
osmacc_1694043535,1,0.0,,
osmacc_6076791411,1,0.0,,
osmacc_258045344,1,0.0,,
osmacc_440242761,1,0.0,,
osmacc_4533185090,1,0.0,,
osmacc_9737152592,1,0.0,,
osmacc_34800603,1,0.0,,
osmacc_1588194355,1,0.0,,
osmacc_3199408064,1,0.0,,
osmacc_5758179212,1,0.0,,
osmacc_10795410310,1,0.0,,
osmacc_8253375930,1,0.0,,
osmacc_7554860322,1,0.0,,
osmacc_9833704310,1,0.0,,
osmacc_6687029885,1,0.0,,
osmacc_1066003790,2,1.0,1.0,
osmacc_298498464,5,10.0,1.0,0.0
osmacc_363109759,6,15.0,1.0,0.0
osmacc_4364922693,3,3.0,1.0,0.0
osmacc_1411549861,4,6.0,1.0,0.0
osmacc_110234092,10,22.0,0.4888888888888889,0.2222222222222222
osmacc_3604586893,3,3.0,1.0,0.0
osmacc_11591844053,2,1.0,1.0,
osmacc_11215717237,2,1.0,1.0,
osmacc_2360773133,4,6.0,1.0,0.0
